,"(mm) Precipitation (gridMET) at -77.4705E,34.6437N, 2015-01-01 to 2026-03-23"
"2025-08-23",0
"2025-08-24",0
"2025-08-25",2.9
"2025-08-26",0
"2025-08-27",0
"2025-08-28",0
"2025-08-29",0
"2025-08-30",0
"2025-08-31",0
"2025-09-01",0
"2025-09-02",0
"2025-09-03",0
"2025-09-04",0
"2025-09-05",0
"2025-09-06",0
"2025-09-07",12.5
"2025-09-08",0
"2025-09-09",0
"2025-09-10",0
"2025-09-11",0
"2025-09-12",0
"2025-09-13",0
"2025-09-14",1
"2025-09-15",1.1
"2025-09-16",0
"2025-09-17",0
"2025-09-18",0
"2025-09-19",0
"2025-09-20",0
"2025-09-21",0
"2025-09-22",0
"2025-09-23",0
"2025-09-24",0
"2025-09-25",0
"2025-09-26",12
"2025-09-27",17
"2025-09-28",7.4
"2025-09-29",16.9
"2025-09-30",0.3
"2025-10-01",0.5
"2025-10-02",0
"2025-10-03",0
"2025-10-04",0
"2025-10-05",0
"2025-10-06",0
"2025-10-07",0
"2025-10-08",1.3
"2025-10-09",0
"2025-10-10",1.8
"2025-10-11",27
"2025-10-12",17.7
"2025-10-13",1
"2025-10-14",0
"2025-10-15",0
"2025-10-16",0
"2025-10-17",0
"2025-10-18",0
"2025-10-19",0
"2025-10-20",0
"2025-10-21",0
"2025-10-22",0
"2025-10-23",0
"2025-10-24",0
"2025-10-25",0
"2025-10-26",0
"2025-10-27",6.7
"2025-10-28",9.5
"2025-10-29",1.6
"2025-10-30",0
"2025-10-31",0
"2025-11-01",0
"2025-11-02",12
"2025-11-03",7.5
"2025-11-04",0
"2025-11-05",0
"2025-11-06",0
"2025-11-07",1.9
"2025-11-08",0.5
"2025-11-09",2.9
"2025-11-10",0
"2025-11-11",0
"2025-11-12",0
"2025-11-13",0
"2025-11-14",0
"2025-11-15",0
"2025-11-16",0
"2025-11-17",0
"2025-11-18",0
"2025-11-19",0
"2025-11-20",0
"2025-11-21",2
"2025-11-22",0.6
"2025-11-23",0
"2025-11-24",0
"2025-11-25",2.5
"2025-11-26",0
"2025-11-27",0
"2025-11-28",0
"2025-11-29",0
"2025-11-30",4.3
"2025-12-01",3.4
"2025-12-02",32.5
"2025-12-03",0
"2025-12-04",1.8
"2025-12-05",20.4
"2025-12-06",3.9
"2025-12-07",0
"2025-12-08",1
"2025-12-09",0
"2025-12-10",0
"2025-12-11",0
"2025-12-12",0
"2025-12-13",0
"2025-12-14",5.3
"2025-12-15",0
"2025-12-16",0
"2025-12-17",0
"2025-12-18",27.3
"2025-12-19",0
"2025-12-20",0
"2025-12-21",0
"2025-12-22",0
"2025-12-23",0
"2025-12-24",0
"2025-12-25",0
"2025-12-26",0
"2025-12-27",0
"2025-12-28",0
"2025-12-29",0
"2025-12-30",0
"2025-12-31",0
"2026-01-01",0
"2026-01-02",0
"2026-01-03",3.6
"2026-01-04",0
"2026-01-05",0
"2026-01-06",0
"2026-01-07",0
"2026-01-08",0
"2026-01-09",0
"2026-01-10",0.7
"2026-01-11",1.6
"2026-01-12",0
"2026-01-13",0
"2026-01-14",1.1
"2026-01-15",0
"2026-01-16",0
"2026-01-17",1.2
"2026-01-18",19.4
"2026-01-19",0
"2026-01-20",0
"2026-01-21",0
"2026-01-22",0
"2026-01-23",0
"2026-01-24",0.3
"2026-01-25",9.2
"2026-01-26",3
"2026-01-27",0
"2026-01-28",0
"2026-01-29",0
"2026-01-30",0
"2026-01-31",19.2
"2026-02-01",0
"2026-02-02",0
"2026-02-03",0
"2026-02-04",15
"2026-02-05",0
"2026-02-06",0
"2026-02-07",0
"2026-02-08",0
"2026-02-09",0
"2026-02-10",0
"2026-02-11",1.5
"2026-02-12",0
"2026-02-13",0
"2026-02-14",0
"2026-02-15",14.9
"2026-02-16",0
"2026-02-17",0
"2026-02-18",0
"2026-02-19",0
"2026-02-20",2.5
"2026-02-21",2.4
"2026-02-22",0.8
"2026-02-23",0
"2026-02-24",0
"2026-02-25",0
"2026-02-26",12.6
"2026-02-27",9.1
"2026-02-28",0
"2026-03-01",0
"2026-03-02",0
"2026-03-03",0
"2026-03-04",0
"2026-03-05",0
"2026-03-06",0
"2026-03-07",0
"2026-03-08",12.8
"2026-03-09",0
"2026-03-10",0
"2026-03-11",0
"2026-03-12",2.9
"2026-03-13",0
"2026-03-14",0
"2026-03-15",0.7
"2026-03-16",24.3
"2026-03-17",0
"2026-03-18",0
"2026-03-19",0
"2026-03-20",0
"2026-03-21",0
"2026-03-22",0
"2026-03-23",0
