"Plot Title: 20365584"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20365584, SEN S/N: 20365584)","Coupler Detached (LGR S/N: 20365584)","Host Connected (LGR S/N: 20365584)","Coupler Attached (LGR S/N: 20365584)","Stopped (LGR S/N: 20365584)","End Of File (LGR S/N: 20365584)"
1569,10/29/24 09:25:44 PM,18.236,,,,,
1570,10/29/24 11:25:44 PM,17.855,,,,,
1571,10/30/24 01:25:44 AM,17.570,,,,,
1572,10/30/24 03:25:44 AM,17.284,,,,,
1573,10/30/24 05:25:44 AM,17.094,,,,,
1574,10/30/24 07:25:44 AM,16.903,,,,,
1575,10/30/24 09:25:44 AM,16.903,,,,,
1576,10/30/24 11:25:44 AM,17.760,,,,,
1577,10/30/24 01:25:44 PM,19.187,,,,,
1578,10/30/24 03:25:44 PM,19.567,,,,,
1579,10/30/24 05:25:44 PM,19.567,,,,,
1580,10/30/24 07:25:44 PM,19.092,,,,,
1581,10/30/24 09:25:44 PM,18.616,,,,,
1582,10/30/24 11:25:44 PM,18.140,,,,,
1583,10/31/24 01:25:44 AM,17.855,,,,,
1584,10/31/24 03:25:44 AM,17.570,,,,,
1585,10/31/24 05:25:44 AM,17.189,,,,,
1586,10/31/24 07:25:44 AM,16.999,,,,,
1587,10/31/24 09:25:44 AM,16.999,,,,,
1588,10/31/24 11:25:44 AM,17.950,,,,,
1589,10/31/24 01:25:44 PM,19.377,,,,,
1590,10/31/24 03:25:44 PM,20.043,,,,,
1591,10/31/24 05:25:44 PM,19.853,,,,,
1592,10/31/24 07:25:44 PM,19.282,,,,,
1593,10/31/24 09:25:44 PM,18.806,,,,,
1594,10/31/24 11:25:44 PM,18.426,,,,,
1595,11/01/24 01:25:44 AM,18.140,,,,,
1596,11/01/24 03:25:44 AM,17.855,,,,,
1597,11/01/24 05:25:44 AM,17.570,,,,,
1598,11/01/24 07:25:44 AM,17.475,,,,,
1599,11/01/24 09:25:44 AM,17.379,,,,,
1600,11/01/24 11:25:44 AM,18.331,,,,,
1601,11/01/24 01:25:44 PM,19.853,,,,,
1602,11/01/24 03:25:44 PM,20.615,,,,,
1603,11/01/24 05:25:44 PM,20.424,,,,,
1604,11/01/24 07:25:44 PM,19.853,,,,,
1605,11/01/24 09:25:44 PM,19.377,,,,,
1606,11/01/24 11:25:44 PM,18.996,,,,,
1607,11/02/24 01:25:44 AM,18.711,,,,,
1608,11/02/24 03:25:44 AM,18.426,,,,,
1609,11/02/24 05:25:44 AM,18.140,,,,,
1610,11/02/24 07:25:44 AM,17.950,,,,,
1611,11/02/24 09:25:44 AM,17.950,,,,,
1612,11/02/24 11:25:44 AM,18.806,,,,,
1613,11/02/24 01:25:44 PM,20.043,,,,,
1614,11/02/24 03:25:44 PM,20.424,,,,,
1615,11/02/24 05:25:44 PM,20.234,,,,,
1616,11/02/24 07:25:44 PM,19.758,,,,,
1617,11/02/24 09:25:44 PM,19.282,,,,,
1618,11/02/24 11:25:44 PM,18.806,,,,,
1619,11/03/24 01:25:44 AM,18.331,,,,,
1620,11/03/24 03:25:44 AM,17.950,,,,,
1621,11/03/24 05:25:44 AM,17.665,,,,,
1622,11/03/24 07:25:44 AM,17.379,,,,,
1623,11/03/24 09:25:44 AM,17.189,,,,,
1624,11/03/24 11:25:44 AM,17.855,,,,,
1625,11/03/24 01:25:44 PM,18.331,,,,,
1626,11/03/24 03:25:44 PM,18.806,,,,,
1627,11/03/24 05:25:44 PM,18.901,,,,,
1628,11/03/24 07:25:44 PM,18.616,,,,,
1629,11/03/24 09:25:44 PM,18.331,,,,,
1630,11/03/24 11:25:44 PM,18.140,,,,,
1631,11/04/24 01:25:44 AM,17.950,,,,,
1632,11/04/24 03:25:44 AM,17.665,,,,,
1633,11/04/24 05:25:44 AM,17.570,,,,,
1634,11/04/24 07:25:44 AM,17.475,,,,,
1635,11/04/24 09:25:44 AM,17.475,,,,,
1636,11/04/24 11:25:44 AM,18.140,,,,,
1637,11/04/24 01:25:44 PM,19.662,,,,,
1638,11/04/24 03:25:44 PM,20.234,,,,,
1639,11/04/24 05:25:44 PM,19.948,,,,,
1640,11/04/24 07:25:44 PM,19.567,,,,,
1641,11/04/24 09:25:44 PM,18.996,,,,,
1642,11/04/24 11:25:44 PM,18.616,,,,,
1643,11/05/24 01:25:44 AM,18.236,,,,,
1644,11/05/24 03:25:44 AM,17.950,,,,,
1645,11/05/24 05:25:44 AM,17.855,,,,,
1646,11/05/24 07:25:44 AM,17.475,,,,,
1647,11/05/24 09:25:44 AM,17.475,,,,,
1648,11/05/24 11:25:44 AM,18.426,,,,,
1649,11/05/24 01:25:44 PM,19.567,,,,,
1650,11/05/24 03:25:44 PM,20.043,,,,,
1651,11/05/24 05:25:44 PM,20.043,,,,,
1652,11/05/24 07:25:44 PM,19.567,,,,,
1653,11/05/24 09:25:44 PM,19.092,,,,,
1654,11/05/24 11:25:44 PM,18.711,,,,,
1655,11/06/24 01:25:44 AM,18.331,,,,,
1656,11/06/24 03:25:44 AM,18.140,,,,,
1657,11/06/24 05:25:44 AM,17.855,,,,,
1658,11/06/24 07:25:44 AM,17.665,,,,,
1659,11/06/24 09:25:44 AM,17.760,,,,,
1660,11/06/24 11:25:44 AM,18.521,,,,,
1661,11/06/24 01:25:44 PM,19.567,,,,,
1662,11/06/24 03:25:44 PM,20.234,,,,,
1663,11/06/24 05:25:44 PM,20.424,,,,,
1664,11/06/24 07:25:44 PM,20.043,,,,,
1665,11/06/24 09:25:44 PM,19.662,,,,,
1666,11/06/24 11:25:44 PM,19.472,,,,,
1667,11/07/24 01:25:44 AM,19.282,,,,,
1668,11/07/24 03:25:44 AM,19.187,,,,,
1669,11/07/24 05:25:44 AM,19.092,,,,,
1670,11/07/24 07:25:44 AM,19.092,,,,,
1671,11/07/24 09:25:44 AM,19.092,,,,,
1672,11/07/24 11:25:44 AM,19.472,,,,,
1673,11/07/24 01:25:44 PM,19.853,,,,,
1674,11/07/24 03:25:44 PM,20.138,,,,,
1675,11/07/24 05:25:44 PM,20.234,,,,,
1676,11/07/24 07:25:44 PM,20.234,,,,,
1677,11/07/24 09:25:44 PM,20.138,,,,,
1678,11/07/24 11:25:44 PM,19.853,,,,,
1679,11/08/24 01:25:44 AM,19.853,,,,,
1680,11/08/24 03:25:44 AM,19.567,,,,,
1681,11/08/24 05:25:44 AM,19.282,,,,,
1682,11/08/24 07:25:44 AM,19.092,,,,,
1683,11/08/24 09:25:44 AM,19.282,,,,,
1684,11/08/24 11:25:44 AM,19.853,,,,,
1685,11/08/24 01:25:44 PM,20.996,,,,,
1686,11/08/24 03:25:44 PM,21.569,,,,,
1687,11/08/24 05:25:44 PM,21.569,,,,,
1688,11/08/24 07:25:44 PM,21.282,,,,,
1689,11/08/24 09:25:44 PM,20.805,,,,,
1690,11/08/24 11:25:44 PM,20.424,,,,,
1691,11/09/24 01:25:44 AM,20.043,,,,,
1692,11/09/24 03:25:44 AM,19.662,,,,,
1693,11/09/24 05:25:44 AM,19.377,,,,,
1694,11/09/24 07:25:44 AM,18.996,,,,,
1695,11/09/24 09:25:44 AM,18.711,,,,,
1696,11/09/24 11:25:44 AM,19.092,,,,,
1697,11/09/24 01:25:44 PM,20.138,,,,,
1698,11/09/24 03:25:44 PM,20.424,,,,,
1699,11/09/24 05:25:44 PM,19.948,,,,,
1700,11/09/24 07:25:44 PM,19.282,,,,,
1701,11/09/24 09:25:44 PM,18.521,,,,,
1702,11/09/24 11:25:44 PM,17.950,,,,,
1703,11/10/24 01:25:44 AM,17.570,,,,,
1704,11/10/24 03:25:44 AM,17.284,,,,,
1705,11/10/24 05:25:44 AM,16.903,,,,,
1706,11/10/24 07:25:44 AM,16.618,,,,,
1707,11/10/24 09:25:44 AM,16.618,,,,,
1708,11/10/24 11:25:44 AM,17.284,,,,,
1709,11/10/24 01:25:44 PM,18.806,,,,,
1710,11/10/24 03:25:44 PM,19.187,,,,,
1711,11/10/24 05:25:44 PM,19.282,,,,,
1712,11/10/24 07:25:44 PM,18.901,,,,,
1713,11/10/24 09:25:44 PM,18.806,,,,,
1714,11/10/24 11:25:44 PM,18.616,,,,,
1715,11/11/24 01:25:44 AM,18.616,,,,,
1716,11/11/24 03:25:44 AM,18.521,,,,,
1717,11/11/24 05:25:44 AM,18.331,,,,,
1718,11/11/24 07:25:44 AM,18.331,,,,,
1719,11/11/24 09:25:44 AM,18.426,,,,,
1720,11/11/24 11:25:44 AM,18.996,,,,,
1721,11/11/24 01:25:44 PM,19.377,,,,,
1722,11/11/24 03:25:44 PM,19.948,,,,,
1723,11/11/24 05:25:44 PM,20.043,,,,,
1724,11/11/24 07:25:44 PM,19.662,,,,,
1725,11/11/24 09:25:44 PM,19.187,,,,,
1726,11/11/24 11:25:44 PM,18.806,,,,,
1727,11/12/24 01:25:44 AM,18.521,,,,,
1728,11/12/24 03:25:44 AM,18.140,,,,,
1729,11/12/24 05:25:44 AM,17.855,,,,,
1730,11/12/24 07:25:44 AM,17.570,,,,,
1731,11/12/24 09:25:44 AM,17.379,,,,,
1732,11/12/24 11:25:44 AM,17.950,,,,,
1733,11/12/24 01:25:44 PM,19.187,,,,,
1734,11/12/24 03:25:44 PM,19.567,,,,,
1735,11/12/24 05:25:44 PM,19.187,,,,,
1736,11/12/24 07:25:44 PM,18.426,,,,,
1737,11/12/24 09:25:44 PM,17.760,,,,,
1738,11/12/24 11:25:44 PM,17.189,,,,,
1739,11/13/24 01:25:44 AM,16.618,,,,,
1740,11/13/24 03:25:44 AM,16.046,,,,,
1741,11/13/24 05:25:44 AM,15.569,,,,,
1742,11/13/24 07:25:44 AM,15.091,,,,,
1743,11/13/24 09:25:44 AM,14.900,,,,,
1744,11/13/24 11:25:44 AM,15.569,,,,,
1745,11/13/24 01:25:44 PM,16.903,,,,,
1746,11/13/24 03:25:44 PM,17.379,,,,,
1747,11/13/24 05:25:44 PM,17.094,,,,,
1748,11/13/24 07:25:44 PM,16.427,,,,,
1749,11/13/24 09:25:44 PM,15.951,,,,,
1750,11/13/24 11:25:44 PM,15.569,,,,,
1751,11/14/24 01:25:44 AM,15.282,,,,,
1752,11/14/24 03:25:44 AM,14.996,,,,,
1753,11/14/24 05:25:44 AM,14.900,,,,,
1754,11/14/24 07:25:44 AM,14.804,,,,,
1755,11/14/24 09:25:44 AM,14.900,,,,,
1756,11/14/24 11:25:44 AM,15.187,,,,,
1757,11/14/24 01:25:44 PM,15.760,,,,,
1758,11/14/24 03:25:44 PM,16.141,,,,,
1759,11/14/24 05:25:44 PM,16.427,,,,,
1760,11/14/24 07:25:44 PM,16.523,,,,,
1761,11/14/24 09:25:44 PM,16.713,,,,,
1762,11/14/24 11:25:44 PM,16.808,,,,,
1763,11/15/24 01:25:44 AM,16.713,,,,,
1764,11/15/24 03:25:44 AM,16.523,,,,,
1765,11/15/24 05:25:44 AM,16.332,,,,,
1766,11/15/24 07:25:44 AM,16.237,,,,,
1767,11/15/24 09:25:44 AM,16.237,,,,,
1768,11/15/24 11:25:44 AM,16.332,,,,,
1769,11/15/24 01:25:44 PM,16.618,,,,,
1770,11/15/24 03:25:44 PM,17.094,,,,,
1771,11/15/24 05:25:44 PM,17.094,,,,,
1772,11/15/24 07:25:44 PM,16.713,,,,,
1773,11/15/24 09:25:44 PM,16.046,,,,,
1774,11/15/24 11:25:44 PM,15.473,,,,,
1775,11/16/24 01:25:44 AM,14.996,,,,,
1776,11/16/24 03:25:44 AM,14.613,,,,,
1777,11/16/24 05:25:44 AM,14.230,,,,,
1778,11/16/24 07:25:44 AM,13.942,,,,,
1779,11/16/24 09:25:44 AM,13.750,,,,,
1780,11/16/24 11:25:44 AM,14.517,,,,,
1781,11/16/24 01:25:44 PM,15.951,,,,,
1782,11/16/24 03:25:44 PM,16.618,,,,,
1783,11/16/24 05:25:44 PM,16.427,,,,,
1784,11/16/24 07:25:44 PM,15.760,,,,,
1785,11/16/24 09:25:44 PM,15.091,,,,,
1786,11/16/24 11:25:44 PM,14.517,,,,,
1787,11/17/24 01:25:44 AM,14.038,,,,,
1788,11/17/24 03:25:44 AM,13.558,,,,,
1789,11/17/24 05:25:44 AM,13.173,,,,,
1790,11/17/24 07:25:44 AM,12.883,,,,,
1791,11/17/24 09:25:44 AM,12.690,,,,,
1792,11/17/24 11:25:44 AM,13.558,,,,,
1793,11/17/24 01:25:44 PM,15.187,,,,,
1794,11/17/24 03:25:44 PM,15.951,,,,,
1795,11/17/24 05:25:44 PM,15.760,,,,,
1796,11/17/24 07:25:44 PM,15.091,,,,,
1797,11/17/24 09:25:44 PM,14.517,,,,,
1798,11/17/24 11:25:44 PM,14.038,,,,,
1799,11/18/24 01:25:44 AM,13.654,,,,,
1800,11/18/24 03:25:44 AM,13.365,,,,,
1801,11/18/24 05:25:44 AM,13.076,,,,,
1802,11/18/24 07:25:44 AM,12.883,,,,,
1803,11/18/24 09:25:44 AM,12.883,,,,,
1804,11/18/24 11:25:44 AM,13.846,,,,,
1805,11/18/24 01:25:44 PM,15.378,,,,,
1806,11/18/24 03:25:44 PM,16.237,,,,,
1807,11/18/24 05:25:44 PM,16.237,,,,,
1808,11/18/24 07:25:44 PM,15.760,,,,,
1809,11/18/24 09:25:44 PM,15.187,,,,,
1810,11/18/24 11:25:44 PM,14.804,,,,,
1811,11/19/24 01:25:44 AM,14.517,,,,,
1812,11/19/24 03:25:44 AM,14.325,,,,,
1813,11/19/24 05:25:44 AM,14.038,,,,,
1814,11/19/24 07:25:44 AM,13.942,,,,,
1815,11/19/24 09:25:44 AM,13.942,,,,,
1816,11/19/24 11:25:44 AM,14.613,,,,,
1817,11/19/24 01:25:44 PM,15.569,,,,,
1818,11/19/24 03:25:44 PM,15.951,,,,,
1819,11/19/24 05:25:44 PM,16.237,,,,,
1820,11/19/24 07:25:44 PM,16.046,,,,,
1821,11/19/24 09:25:44 PM,15.951,,,,,
1822,11/19/24 11:25:44 PM,15.951,,,,,
1823,11/20/24 01:25:44 AM,15.855,,,,,
1824,11/20/24 03:25:44 AM,15.855,,,,,
1825,11/20/24 05:25:44 AM,15.951,,,,,
1826,11/20/24 07:25:44 AM,15.951,,,,,
1827,11/20/24 09:25:44 AM,16.046,,,,,
1828,11/20/24 11:25:44 AM,16.523,,,,,
1829,11/20/24 01:25:44 PM,16.999,,,,,
1830,11/20/24 03:25:44 PM,17.570,,,,,
1831,11/20/24 05:25:44 PM,17.665,,,,,
1832,11/20/24 07:25:44 PM,17.475,,,,,
1833,11/20/24 09:25:44 PM,17.379,,,,,
1834,11/20/24 11:25:44 PM,17.475,,,,,
1835,11/21/24 01:25:44 AM,17.284,,,,,
1836,11/21/24 03:25:44 AM,16.999,,,,,
1837,11/21/24 05:25:44 AM,16.427,,,,,
1838,11/21/24 07:25:44 AM,15.664,,,,,
1839,11/21/24 09:25:44 AM,14.996,,,,,
1840,11/21/24 11:25:44 AM,15.378,,,,,
1841,11/21/24 01:25:44 PM,16.237,,,,,
1842,11/21/24 03:25:44 PM,16.713,,,,,
1843,11/21/24 05:25:44 PM,16.237,,,,,
1844,11/21/24 07:25:44 PM,15.473,,,,,
1845,11/21/24 09:25:44 PM,14.709,,,,,
1846,11/21/24 11:25:44 PM,14.134,,,,,
1847,11/22/24 01:25:44 AM,13.558,,,,,
1848,11/22/24 03:25:44 AM,12.980,,,,,
1849,11/22/24 05:25:44 AM,12.594,,,,,
1850,11/22/24 07:25:44 AM,12.304,,,,,
1851,11/22/24 09:25:44 AM,12.013,,,,,
1852,11/22/24 11:25:44 AM,12.594,,,,,
1853,11/22/24 01:25:44 PM,13.750,,,,,
1854,11/22/24 03:25:44 PM,14.038,,,,,
1855,11/22/24 05:25:44 PM,13.750,,,,,
1856,11/22/24 07:25:44 PM,13.076,,,,,
1857,11/22/24 09:25:44 PM,12.497,,,,,
1858,11/22/24 11:25:44 PM,12.207,,,,,
1859,11/23/24 01:25:44 AM,11.819,,,,,
1860,11/23/24 03:25:44 AM,11.528,,,,,
1861,11/23/24 05:25:44 AM,11.236,,,,,
1862,11/23/24 07:25:44 AM,11.041,,,,,
1863,11/23/24 09:25:44 AM,10.944,,,,,
1864,11/23/24 11:25:44 AM,11.916,,,,,
1865,11/23/24 01:25:44 PM,13.173,,,,,
1866,11/23/24 03:25:44 PM,14.134,,,,,
1867,11/23/24 05:25:44 PM,13.846,,,,,
1868,11/23/24 07:25:44 PM,13.173,,,,,
1869,11/23/24 09:25:44 PM,12.594,,,,,
1870,11/23/24 11:25:44 PM,12.110,,,,,
1871,11/24/24 01:25:44 AM,11.722,,,,,
1872,11/24/24 03:25:44 AM,11.334,,,,,
1873,11/24/24 05:25:44 AM,11.041,,,,,
1874,11/24/24 07:25:44 AM,10.748,,,,,
1875,11/24/24 09:25:44 AM,10.553,,,,,
1876,11/24/24 11:25:44 AM,11.528,,,,,
1877,11/24/24 01:25:44 PM,12.980,,,,,
1878,11/24/24 03:25:44 PM,14.038,,,,,
1879,11/24/24 05:25:44 PM,14.038,,,,,
1880,11/24/24 07:25:44 PM,13.365,,,,,
1881,11/24/24 09:25:44 PM,12.883,,,,,
1882,11/24/24 11:25:44 PM,12.401,,,,,
1883,11/25/24 01:25:44 AM,12.013,,,,,
1884,11/25/24 03:25:44 AM,11.722,,,,,
1885,11/25/24 05:25:44 AM,11.431,,,,,
1886,11/25/24 07:25:44 AM,11.139,,,,,
1887,11/25/24 09:25:44 AM,10.944,,,,,
1888,11/25/24 11:25:44 AM,11.916,,,,,
1889,11/25/24 01:25:44 PM,13.365,,,,,
1890,11/25/24 03:25:44 PM,14.517,,,,,
1891,11/25/24 05:25:44 PM,14.421,,,,,
1892,11/25/24 07:25:44 PM,13.750,,,,,
1893,11/25/24 09:25:44 PM,13.173,,,,,
1894,11/25/24 11:25:44 PM,12.883,,,,,
1895,11/26/24 01:25:44 AM,12.594,,,,,
1896,11/26/24 03:25:44 AM,12.401,,,,,
1897,11/26/24 05:25:44 AM,12.304,,,,,
1898,11/26/24 07:25:44 AM,12.304,,,,,
1899,11/26/24 09:25:44 AM,12.497,,,,,
1900,11/26/24 11:25:44 AM,13.558,,,,,
1901,11/26/24 01:25:44 PM,14.804,,,,,
1902,11/26/24 03:25:44 PM,15.282,,,,,
1903,11/26/24 05:25:44 PM,15.282,,,,,
1904,11/26/24 07:25:44 PM,15.091,,,,,
1905,11/26/24 09:25:44 PM,14.900,,,,,
1906,11/26/24 11:25:44 PM,14.709,,,,,
1907,11/27/24 01:25:44 AM,14.421,,,,,
1908,11/27/24 03:25:44 AM,14.038,,,,,
1909,11/27/24 05:25:44 AM,13.654,,,,,
1910,11/27/24 07:25:44 AM,13.269,,,,,
1911,11/27/24 09:25:44 AM,13.076,,,,,
1912,11/27/24 11:25:44 AM,13.750,,,,,
1913,11/27/24 01:25:44 PM,14.804,,,,,
1914,11/27/24 03:25:44 PM,15.378,,,,,
1915,11/27/24 05:25:44 PM,15.569,,,,,
1916,11/27/24 07:25:44 PM,15.091,,,,,
1917,11/27/24 09:25:44 PM,14.709,,,,,
1918,11/27/24 11:25:44 PM,14.325,,,,,
1919,11/28/24 01:25:44 AM,14.038,,,,,
1920,11/28/24 03:25:44 AM,14.038,,,,,
1921,11/28/24 05:25:44 AM,14.230,,,,,
1922,11/28/24 07:25:44 AM,14.325,,,,,
1923,11/28/24 09:25:44 AM,14.709,,,,,
1924,11/28/24 11:25:44 AM,15.282,,,,,
1925,11/28/24 01:25:44 PM,15.951,,,,,
1926,11/28/24 03:25:44 PM,16.332,,,,,
1927,11/28/24 05:25:44 PM,16.427,,,,,
1928,11/28/24 07:25:44 PM,16.332,,,,,
1929,11/28/24 09:25:44 PM,16.046,,,,,
1930,11/28/24 11:25:44 PM,15.664,,,,,
1931,11/29/24 01:25:44 AM,15.091,,,,,
1932,11/29/24 03:25:44 AM,14.613,,,,,
1933,11/29/24 05:25:44 AM,14.134,,,,,
1934,11/29/24 07:25:44 AM,13.558,,,,,
1935,11/29/24 09:25:44 AM,13.173,,,,,
1936,11/29/24 11:25:44 AM,13.461,,,,,
1937,11/29/24 01:25:44 PM,13.750,,,,,
1938,11/29/24 03:25:44 PM,14.134,,,,,
1939,11/29/24 05:25:44 PM,14.038,,,,,
1940,11/29/24 07:25:44 PM,13.365,,,,,
1941,11/29/24 09:25:44 PM,12.690,,,,,
1942,11/29/24 11:25:44 PM,12.110,,,,,
1943,11/30/24 01:25:44 AM,11.625,,,,,
1944,11/30/24 03:25:44 AM,11.139,,,,,
1945,11/30/24 05:25:44 AM,10.748,,,,,
1946,11/30/24 07:25:44 AM,10.161,,,,,
1947,11/30/24 09:25:44 AM,9.866,,,,,
1948,11/30/24 11:25:44 AM,10.357,,,,,
1949,11/30/24 01:25:44 PM,11.431,,,,,
1950,11/30/24 03:25:44 PM,12.304,,,,,
1951,11/30/24 05:25:44 PM,12.013,,,,,
1952,11/30/24 07:25:44 PM,11.236,,,,,
1953,11/30/24 09:25:44 PM,10.553,,,,,
1954,11/30/24 11:25:44 PM,9.965,,,,,
1955,12/01/24 01:25:44 AM,9.571,,,,,
1956,12/01/24 03:25:44 AM,9.176,,,,,
1957,12/01/24 05:25:44 AM,8.879,,,,,
1958,12/01/24 07:25:44 AM,8.581,,,,,
1959,12/01/24 09:25:44 AM,8.282,,,,,
1960,12/01/24 11:25:44 AM,9.077,,,,,
1961,12/01/24 01:25:44 PM,10.259,,,,,
1962,12/01/24 03:25:44 PM,11.041,,,,,
1963,12/01/24 05:25:44 PM,11.139,,,,,
1964,12/01/24 07:25:44 PM,10.748,,,,,
1965,12/01/24 09:25:44 PM,10.161,,,,,
1966,12/01/24 11:25:44 PM,9.768,,,,,
1967,12/02/24 01:25:44 AM,9.373,,,,,
1968,12/02/24 03:25:44 AM,8.978,,,,,
1969,12/02/24 05:25:44 AM,8.680,,,,,
1970,12/02/24 07:25:44 AM,8.481,,,,,
1971,12/02/24 09:25:44 AM,8.182,,,,,
1972,12/02/24 11:25:44 AM,8.978,,,,,
1973,12/02/24 01:25:44 PM,10.063,,,,,
1974,12/02/24 03:25:44 PM,10.846,,,,,
1975,12/02/24 05:25:44 PM,10.651,,,,,
1976,12/02/24 07:25:44 PM,9.866,,,,,
1977,12/02/24 09:25:44 PM,9.275,,,,,
1978,12/02/24 11:25:44 PM,8.680,,,,,
1979,12/03/24 01:25:44 AM,8.282,,,,,
1980,12/03/24 03:25:44 AM,8.082,,,,,
1981,12/03/24 05:25:44 AM,8.082,,,,,
1982,12/03/24 07:25:44 AM,8.082,,,,,
1983,12/03/24 09:25:44 AM,8.082,,,,,
1984,12/03/24 11:25:44 AM,8.680,,,,,
1985,12/03/24 01:25:44 PM,9.669,,,,,
1986,12/03/24 03:25:44 PM,10.357,,,,,
1987,12/03/24 05:25:44 PM,10.063,,,,,
1988,12/03/24 07:25:44 PM,9.275,,,,,
1989,12/03/24 09:25:44 PM,8.680,,,,,
1990,12/03/24 11:25:44 PM,8.082,,,,,
1991,12/04/24 01:25:44 AM,7.582,,,,,
1992,12/04/24 03:25:44 AM,7.280,,,,,
1993,12/04/24 05:25:44 AM,6.877,,,,,
1994,12/04/24 07:25:44 AM,6.573,,,,,
1995,12/04/24 09:25:44 AM,6.370,,,,,
1996,12/04/24 11:25:44 AM,7.079,,,,,
1997,12/04/24 01:25:44 PM,8.282,,,,,
1998,12/04/24 03:25:44 PM,9.275,,,,,
1999,12/04/24 05:25:44 PM,9.176,,,,,
2000,12/04/24 07:25:44 PM,8.680,,,,,
2001,12/04/24 09:25:44 PM,8.282,,,,,
2002,12/04/24 11:25:44 PM,7.983,,,,,
2003,12/05/24 01:25:44 AM,7.983,,,,,
2004,12/05/24 03:25:44 AM,8.282,,,,,
2005,12/05/24 05:25:44 AM,8.481,,,,,
2006,12/05/24 07:25:44 AM,8.779,,,,,
2007,12/05/24 09:25:44 AM,9.077,,,,,
2008,12/05/24 11:25:44 AM,9.768,,,,,
2009,12/05/24 01:25:44 PM,10.944,,,,,
2010,12/05/24 03:25:44 PM,11.819,,,,,
2011,12/05/24 05:25:44 PM,11.819,,,,,
2012,12/05/24 07:25:44 PM,11.236,,,,,
2013,12/05/24 09:25:44 PM,10.651,,,,,
2014,12/05/24 11:25:44 PM,10.259,,,,,
2015,12/06/24 01:25:44 AM,9.866,,,,,
2016,12/06/24 03:25:44 AM,9.373,,,,,
2017,12/06/24 05:25:44 AM,8.779,,,,,
2018,12/06/24 07:25:44 AM,8.282,,,,,
2019,12/06/24 09:25:44 AM,7.782,,,,,
2020,12/06/24 11:25:44 AM,8.282,,,,,
2021,12/06/24 01:25:44 PM,9.176,,,,,
2022,12/06/24 03:25:44 PM,9.866,,,,,
2023,12/06/24 05:25:44 PM,9.571,,,,,
2024,12/06/24 07:25:44 PM,8.779,,,,,
2025,12/06/24 09:25:44 PM,8.082,,,,,
2026,12/06/24 11:25:44 PM,7.582,,,,,
2027,12/07/24 01:25:44 AM,7.079,,,,,
2028,12/07/24 03:25:44 AM,6.674,,,,,
2029,12/07/24 05:25:44 AM,6.370,,,,,
2030,12/07/24 07:25:44 AM,6.166,,,,,
2031,12/07/24 09:25:44 AM,5.860,,,,,
2032,12/07/24 11:25:44 AM,6.471,,,,,
2033,12/07/24 01:25:44 PM,7.582,,,,,
2034,12/07/24 03:25:44 PM,8.581,,,,,
2035,12/07/24 05:25:44 PM,8.581,,,,,
2036,12/07/24 07:25:44 PM,7.983,,,,,
2037,12/07/24 09:25:44 PM,7.481,,,,,
2038,12/07/24 11:25:44 PM,7.079,,,,,
2039,12/08/24 01:25:44 AM,6.775,,,,,
2040,12/08/24 03:25:44 AM,6.573,,,,,
2041,12/08/24 05:25:44 AM,6.471,,,,,
2042,12/08/24 07:25:44 AM,6.370,,,,,
2043,12/08/24 09:25:44 AM,6.370,,,,,
2044,12/08/24 11:25:44 AM,7.280,,,,,
2045,12/08/24 01:25:44 PM,8.680,,,,,
2046,12/08/24 03:25:44 PM,9.965,,,,,
2047,12/08/24 05:25:44 PM,10.259,,,,,
2048,12/08/24 07:25:44 PM,9.768,,,,,
2049,12/08/24 09:25:44 PM,9.472,,,,,
2050,12/08/24 11:25:44 PM,9.373,,,,,
2051,12/09/24 01:25:44 AM,9.077,,,,,
2052,12/09/24 03:25:44 AM,8.779,,,,,
2053,12/09/24 05:25:44 AM,8.680,,,,,
2054,12/09/24 07:25:44 AM,8.879,,,,,
2055,12/09/24 09:25:44 AM,9.077,,,,,
2056,12/09/24 11:25:44 AM,9.373,,,,,
2057,12/09/24 01:25:44 PM,9.768,,,,,
2058,12/09/24 03:25:44 PM,10.455,,,,,
2059,12/09/24 05:25:44 PM,10.846,,,,,
2060,12/09/24 07:25:44 PM,10.846,,,,,
2061,12/09/24 09:25:44 PM,11.041,,,,,
2062,12/09/24 11:25:44 PM,11.139,,,,,
2063,12/10/24 01:25:44 AM,11.236,,,,,
2064,12/10/24 03:25:44 AM,11.431,,,,,
2065,12/10/24 05:25:44 AM,11.625,,,,,
2066,12/10/24 07:25:44 AM,11.625,,,,,
2067,12/10/24 09:25:44 AM,11.625,,,,,
2068,12/10/24 11:25:44 AM,12.207,,,,,
2069,12/10/24 01:25:44 PM,13.269,,,,,
2070,12/10/24 03:25:44 PM,14.038,,,,,
2071,12/10/24 05:25:44 PM,14.134,,,,,
2072,12/10/24 07:25:44 PM,13.942,,,,,
2073,12/10/24 09:25:44 PM,13.846,,,,,
2074,12/10/24 11:25:44 PM,13.942,,,,,
2075,12/11/24 01:25:44 AM,13.942,,,,,
2076,12/11/24 03:25:44 AM,14.325,,,,,
2077,12/11/24 05:25:44 AM,14.421,,,,,
2078,12/11/24 07:25:44 AM,14.325,,,,,
2079,12/11/24 09:25:44 AM,14.421,,,,,
2080,12/11/24 11:25:44 AM,14.709,,,,,
