"Plot Title: HOBO4_Start_2021-06-02"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20871540, SEN S/N: 20871007, LBL: CH.10.27_Extra low)","Water Content, m³/m³ (LGR S/N: 20871540, SEN S/N: 20873078, LBL: IA.16.58_Extra low)"
14487,04/11/22 01:42:15 AM,0.2465,-0.3650
14488,04/11/22 02:12:15 AM,0.2465,-0.3658
14489,04/11/22 02:42:15 AM,0.2465,-0.3643
14490,04/11/22 03:12:15 AM,0.2465,-0.3650
14491,04/11/22 03:42:15 AM,0.2465,-0.3650
14492,04/11/22 04:12:15 AM,0.2465,-0.3650
14493,04/11/22 04:42:15 AM,0.2465,-0.3650
14494,04/11/22 05:12:15 AM,0.2465,-0.3650
14495,04/11/22 05:42:15 AM,0.2465,-0.3650
14496,04/11/22 06:12:15 AM,0.2472,-0.3650
14497,04/11/22 06:42:15 AM,0.2472,-0.3643
14498,04/11/22 07:12:15 AM,0.2472,-0.3643
14499,04/11/22 07:42:15 AM,0.2472,-0.3643
14500,04/11/22 08:12:15 AM,0.2472,-0.3643
14501,04/11/22 08:42:15 AM,0.2465,-0.3643
14502,04/11/22 09:12:15 AM,0.2465,-0.3636
14503,04/11/22 09:42:15 AM,0.2465,-0.3629
14504,04/11/22 10:12:15 AM,0.2465,-0.3629
14505,04/11/22 10:42:15 AM,0.2465,-0.3629
14506,04/11/22 11:12:15 AM,0.2465,-0.3621
14507,04/11/22 11:42:15 AM,0.2465,-0.3621
14508,04/11/22 12:12:15 PM,0.2465,-0.3621
14509,04/11/22 12:42:15 PM,0.2465,-0.3621
14510,04/11/22 01:12:15 PM,0.2458,-0.3621
14511,04/11/22 01:42:15 PM,0.2458,-0.3600
14512,04/11/22 02:12:15 PM,0.2451,-0.3621
14513,04/11/22 02:42:15 PM,0.2451,-0.3607
14514,04/11/22 03:12:15 PM,0.2443,-0.3607
14515,04/11/22 03:42:15 PM,0.2443,-0.3607
14516,04/11/22 04:12:15 PM,0.2443,-0.3607
14517,04/11/22 04:42:15 PM,0.2443,-0.3600
14518,04/11/22 05:12:15 PM,0.2443,-0.3607
14519,04/11/22 05:42:15 PM,0.2443,-0.3607
14520,04/11/22 06:12:15 PM,0.2436,-0.3607
14521,04/11/22 06:42:15 PM,0.2443,-0.3614
14522,04/11/22 07:12:15 PM,0.2443,-0.3614
14523,04/11/22 07:42:15 PM,0.2443,-0.3614
14524,04/11/22 08:12:15 PM,0.2436,-0.3607
14525,04/11/22 08:42:15 PM,0.2443,-0.3614
14526,04/11/22 09:12:15 PM,0.2443,-0.3614
14527,04/11/22 09:42:15 PM,0.2443,-0.3607
14528,04/11/22 10:12:15 PM,0.2443,-0.3607
14529,04/11/22 10:42:15 PM,0.2443,-0.3600
14530,04/11/22 11:12:15 PM,0.2443,-0.3600
14531,04/11/22 11:42:15 PM,0.2443,-0.3600
14532,04/12/22 12:12:15 AM,0.2443,-0.3600
14533,04/12/22 12:42:15 AM,0.2443,-0.3600
14534,04/12/22 01:12:15 AM,0.2443,-0.3607
14535,04/12/22 01:42:15 AM,0.2443,-0.3600
14536,04/12/22 02:12:15 AM,0.2443,-0.3600
14537,04/12/22 02:42:15 AM,0.2443,-0.3607
14538,04/12/22 03:12:15 AM,0.2443,-0.3607
14539,04/12/22 03:42:15 AM,0.2443,-0.3607
14540,04/12/22 04:12:15 AM,0.2443,-0.3600
14541,04/12/22 04:42:15 AM,0.2443,-0.3607
14542,04/12/22 05:12:15 AM,0.2443,-0.3600
14543,04/12/22 05:42:15 AM,0.2451,-0.3600
14544,04/12/22 06:12:15 AM,0.2451,-0.3600
14545,04/12/22 06:42:15 AM,0.2451,-0.3600
14546,04/12/22 07:12:15 AM,0.2451,-0.3600
14547,04/12/22 07:42:15 AM,0.2451,-0.3614
14548,04/12/22 08:12:15 AM,0.2443,-0.3600
14549,04/12/22 08:42:15 AM,0.2443,-0.3607
14550,04/12/22 09:12:15 AM,0.2443,-0.3600
14551,04/12/22 09:42:15 AM,0.2443,-0.3592
14552,04/12/22 10:12:15 AM,0.2443,-0.3578
14553,04/12/22 10:42:15 AM,0.2443,-0.3592
14554,04/12/22 11:12:15 AM,0.2443,-0.3592
14555,04/12/22 11:42:15 AM,0.2443,-0.3592
14556,04/12/22 12:12:15 PM,0.2436,-0.3600
14557,04/12/22 12:42:15 PM,0.2436,-0.3600
14558,04/12/22 01:12:15 PM,0.2436,-0.3600
14559,04/12/22 01:42:15 PM,0.2429,-0.3600
14560,04/12/22 02:12:15 PM,0.2422,-0.3600
14561,04/12/22 02:42:15 PM,0.2422,-0.3600
14562,04/12/22 03:12:15 PM,0.2414,-0.3600
14563,04/12/22 03:42:15 PM,0.2414,-0.3600
14564,04/12/22 04:12:15 PM,0.2414,-0.3600
14565,04/12/22 04:42:15 PM,0.2414,-0.3600
14566,04/12/22 05:12:15 PM,0.2407,-0.3600
14567,04/12/22 05:42:15 PM,0.2407,-0.3600
14568,04/12/22 06:12:15 PM,0.2407,-0.3600
14569,04/12/22 06:42:15 PM,0.2407,-0.3600
14570,04/12/22 07:12:15 PM,0.2407,-0.3600
14571,04/12/22 07:42:15 PM,0.2414,-0.3600
14572,04/12/22 08:12:15 PM,0.2414,-0.3607
14573,04/12/22 08:42:15 PM,0.2414,-0.3607
14574,04/12/22 09:12:15 PM,0.2414,-0.3607
14575,04/12/22 09:42:15 PM,0.2407,-0.3607
14576,04/12/22 10:12:15 PM,0.2407,-0.3600
14577,04/12/22 10:42:15 PM,0.2414,-0.3600
14578,04/12/22 11:12:15 PM,0.2414,-0.3607
14579,04/12/22 11:42:15 PM,0.2414,-0.3600
14580,04/13/22 12:12:15 AM,0.2414,-0.3600
14581,04/13/22 12:42:15 AM,0.2414,-0.3600
14582,04/13/22 01:12:15 AM,0.2414,-0.3600
14583,04/13/22 01:42:15 AM,0.2414,-0.3607
14584,04/13/22 02:12:15 AM,0.2414,-0.3607
14585,04/13/22 02:42:15 AM,0.2414,-0.3600
14586,04/13/22 03:12:15 AM,0.2414,-0.3607
14587,04/13/22 03:42:15 AM,0.2414,-0.3607
14588,04/13/22 04:12:15 AM,0.2422,-0.3607
14589,04/13/22 04:42:15 AM,0.2414,-0.3607
14590,04/13/22 05:12:15 AM,0.2414,-0.3607
14591,04/13/22 05:42:15 AM,0.2422,-0.3607
14592,04/13/22 06:12:15 AM,0.2422,-0.3607
14593,04/13/22 06:42:15 AM,0.2422,-0.3600
14594,04/13/22 07:12:15 AM,0.2422,-0.3600
14595,04/13/22 07:42:15 AM,0.2422,-0.3607
14596,04/13/22 08:12:15 AM,0.2422,-0.3607
14597,04/13/22 08:42:15 AM,0.2422,-0.3600
14598,04/13/22 09:12:15 AM,0.2422,-0.3607
14599,04/13/22 09:42:15 AM,0.2422,-0.3607
14600,04/13/22 10:12:15 AM,0.2414,-0.3600
14601,04/13/22 10:42:15 AM,0.2422,-0.3600
14602,04/13/22 11:12:15 AM,0.2422,-0.3614
14603,04/13/22 11:42:15 AM,0.2422,-0.3585
14604,04/13/22 12:12:15 PM,0.2414,-0.3585
14605,04/13/22 12:42:15 PM,0.2414,-0.3592
14606,04/13/22 01:12:15 PM,0.2407,-0.3592
14607,04/13/22 01:42:15 PM,0.2407,-0.3600
14608,04/13/22 02:12:15 PM,0.2400,-0.3600
14609,04/13/22 02:42:15 PM,0.2400,-0.3592
14610,04/13/22 03:12:15 PM,0.2392,-0.3592
14611,04/13/22 03:42:15 PM,0.2392,-0.3600
14612,04/13/22 04:12:15 PM,0.2385,-0.3600
14613,04/13/22 04:42:15 PM,0.2385,-0.3600
14614,04/13/22 05:12:15 PM,0.2392,-0.3585
14615,04/13/22 05:42:15 PM,0.2385,-0.3592
14616,04/13/22 06:12:15 PM,0.2385,-0.3585
14617,04/13/22 06:42:15 PM,0.2385,-0.3592
14618,04/13/22 07:12:15 PM,0.2385,-0.3592
14619,04/13/22 07:42:15 PM,0.2385,-0.3592
14620,04/13/22 08:12:15 PM,0.2392,-0.3592
14621,04/13/22 08:42:15 PM,0.2385,-0.3585
14622,04/13/22 09:12:15 PM,0.2392,-0.3600
14623,04/13/22 09:42:15 PM,0.2385,-0.3600
14624,04/13/22 10:12:15 PM,0.2385,-0.3600
14625,04/13/22 10:42:15 PM,0.2385,-0.3592
14626,04/13/22 11:12:15 PM,0.2385,-0.3600
14627,04/13/22 11:42:15 PM,0.2392,-0.3600
14628,04/14/22 12:12:15 AM,0.2392,-0.3600
14629,04/14/22 12:42:15 AM,0.2392,-0.3600
14630,04/14/22 01:12:15 AM,0.2392,-0.3600
14631,04/14/22 01:42:15 AM,0.2392,-0.3600
14632,04/14/22 02:12:15 AM,0.2392,-0.3600
14633,04/14/22 02:42:15 AM,0.2392,-0.3600
14634,04/14/22 03:12:15 AM,0.2392,-0.3600
14635,04/14/22 03:42:15 AM,0.2392,-0.3600
14636,04/14/22 04:12:15 AM,0.2392,-0.3600
14637,04/14/22 04:42:15 AM,0.2392,-0.3607
14638,04/14/22 05:12:15 AM,0.2392,-0.3600
14639,04/14/22 05:42:15 AM,0.2392,-0.3600
14640,04/14/22 06:12:15 AM,0.2392,-0.3607
14641,04/14/22 06:42:15 AM,0.2392,-0.3600
14642,04/14/22 07:12:15 AM,0.2400,-0.3600
14643,04/14/22 07:42:15 AM,0.2400,-0.3600
14644,04/14/22 08:12:15 AM,0.2392,-0.3600
14645,04/14/22 08:42:15 AM,0.2400,-0.3585
14646,04/14/22 09:12:15 AM,0.2392,-0.3600
14647,04/14/22 09:42:15 AM,0.2400,-0.3592
14648,04/14/22 10:12:15 AM,0.2400,-0.3592
14649,04/14/22 10:42:15 AM,0.2392,-0.3592
14650,04/14/22 11:12:15 AM,0.2392,-0.3592
14651,04/14/22 11:42:15 AM,0.2392,-0.3585
14652,04/14/22 12:12:15 PM,0.2385,-0.3592
14653,04/14/22 12:42:15 PM,0.2385,-0.3592
14654,04/14/22 01:12:15 PM,0.2385,-0.3592
14655,04/14/22 01:42:15 PM,0.2378,-0.3592
14656,04/14/22 02:12:15 PM,0.2378,-0.3592
14657,04/14/22 02:42:15 PM,0.2378,-0.3592
14658,04/14/22 03:12:15 PM,0.2378,-0.3592
14659,04/14/22 03:42:15 PM,0.2378,-0.3592
14660,04/14/22 04:12:15 PM,0.2378,-0.3592
14661,04/14/22 04:42:15 PM,0.2378,-0.3592
14662,04/14/22 05:12:15 PM,0.2378,-0.3592
14663,04/14/22 05:42:15 PM,0.2378,-0.3592
14664,04/14/22 06:12:15 PM,0.2371,-0.3592
14665,04/14/22 06:42:15 PM,0.2378,-0.3585
14666,04/14/22 07:12:15 PM,0.2378,-0.3600
14667,04/14/22 07:42:15 PM,0.2378,-0.3600
14668,04/14/22 08:12:15 PM,0.2378,-0.3600
14669,04/14/22 08:42:15 PM,0.2378,-0.3600
14670,04/14/22 09:12:15 PM,0.2378,-0.3600
14671,04/14/22 09:42:15 PM,0.2378,-0.3600
14672,04/14/22 10:12:15 PM,0.2378,-0.3592
14673,04/14/22 10:42:15 PM,0.2378,-0.3600
14674,04/14/22 11:12:15 PM,0.2378,-0.3600
14675,04/14/22 11:42:15 PM,0.2378,-0.3600
14676,04/15/22 12:12:15 AM,0.2378,-0.3607
14677,04/15/22 12:42:15 AM,0.2378,-0.3607
14678,04/15/22 01:12:15 AM,0.2378,-0.3607
14679,04/15/22 01:42:15 AM,0.2378,-0.3607
14680,04/15/22 02:12:15 AM,0.2378,-0.3607
14681,04/15/22 02:42:15 AM,0.2371,-0.3607
14682,04/15/22 03:12:15 AM,0.2371,-0.3607
14683,04/15/22 03:42:15 AM,0.2371,-0.3607
14684,04/15/22 04:12:15 AM,0.2371,-0.3607
14685,04/15/22 04:42:15 AM,0.2371,-0.3607
14686,04/15/22 05:12:15 AM,0.2371,-0.3607
14687,04/15/22 05:42:15 AM,0.2371,-0.3607
14688,04/15/22 06:12:15 AM,0.2371,-0.3607
14689,04/15/22 06:42:15 AM,0.2363,-0.3607
14690,04/15/22 07:12:15 AM,0.2363,-0.3607
14691,04/15/22 07:42:15 AM,0.2363,-0.3607
14692,04/15/22 08:12:15 AM,0.2363,-0.3607
14693,04/15/22 08:42:15 AM,0.2363,-0.3600
14694,04/15/22 09:12:15 AM,0.2363,-0.3600
14695,04/15/22 09:42:15 AM,0.2363,-0.3600
14696,04/15/22 10:12:15 AM,0.2363,-0.3600
14697,04/15/22 10:42:15 AM,0.2363,-0.3600
14698,04/15/22 11:12:15 AM,0.2356,-0.3600
14699,04/15/22 11:42:15 AM,0.2363,-0.3585
14700,04/15/22 12:12:15 PM,0.2356,-0.3592
14701,04/15/22 12:42:15 PM,0.2356,-0.3585
14702,04/15/22 01:12:15 PM,0.2349,-0.3592
14703,04/15/22 01:42:15 PM,0.2349,-0.3592
14704,04/15/22 02:12:15 PM,0.2342,-0.3592
14705,04/15/22 02:42:15 PM,0.2334,-0.3592
14706,04/15/22 03:12:15 PM,0.2334,-0.3592
14707,04/15/22 03:42:15 PM,0.2334,-0.3585
14708,04/15/22 04:12:15 PM,0.2327,-0.3578
14709,04/15/22 04:42:15 PM,0.2327,-0.3585
14710,04/15/22 05:12:15 PM,0.2327,-0.3600
14711,04/15/22 05:42:15 PM,0.2327,-0.3600
14712,04/15/22 06:12:15 PM,0.2327,-0.3600
14713,04/15/22 06:42:15 PM,0.2320,-0.3600
14714,04/15/22 07:12:15 PM,0.2327,-0.3607
14715,04/15/22 07:42:15 PM,0.2327,-0.3607
14716,04/15/22 08:12:15 PM,0.2320,-0.3607
14717,04/15/22 08:42:15 PM,0.2320,-0.3607
14718,04/15/22 09:12:15 PM,0.2320,-0.3607
14719,04/15/22 09:42:15 PM,0.2327,-0.3607
14720,04/15/22 10:12:15 PM,0.2320,-0.3614
14721,04/15/22 10:42:15 PM,0.2320,-0.3614
14722,04/15/22 11:12:15 PM,0.2320,-0.3614
14723,04/15/22 11:42:15 PM,0.2327,-0.3614
14724,04/16/22 12:12:15 AM,0.2327,-0.3614
14725,04/16/22 12:42:15 AM,0.2320,-0.3614
14726,04/16/22 01:12:15 AM,0.2327,-0.3614
14727,04/16/22 01:42:15 AM,0.2320,-0.3614
14728,04/16/22 02:12:15 AM,0.2327,-0.3614
14729,04/16/22 02:42:15 AM,0.2327,-0.3614
14730,04/16/22 03:12:15 AM,0.2327,-0.3614
14731,04/16/22 03:42:15 AM,0.2327,-0.3614
14732,04/16/22 04:12:15 AM,0.2327,-0.3614
14733,04/16/22 04:42:15 AM,0.2334,-0.3614
14734,04/16/22 05:12:15 AM,0.2327,-0.3607
14735,04/16/22 05:42:15 AM,0.2334,-0.3607
14736,04/16/22 06:12:15 AM,0.2334,-0.3600
14737,04/16/22 06:42:15 AM,0.2342,-0.3607
14738,04/16/22 07:12:15 AM,0.2334,-0.3607
14739,04/16/22 07:42:15 AM,0.2334,-0.3600
14740,04/16/22 08:12:15 AM,0.2342,-0.3600
14741,04/16/22 08:42:15 AM,0.2334,-0.3585
14742,04/16/22 09:12:15 AM,0.2334,-0.3578
14743,04/16/22 09:42:15 AM,0.2342,-0.3563
14744,04/16/22 10:12:15 AM,0.2342,-0.3578
14745,04/16/22 10:42:15 AM,0.2342,-0.3556
14746,04/16/22 11:12:15 AM,0.2334,-0.3578
14747,04/16/22 11:42:15 AM,0.2334,-0.3571
14748,04/16/22 12:12:15 PM,0.2334,-0.3578
14749,04/16/22 12:42:15 PM,0.2342,-0.3549
14750,04/16/22 01:12:15 PM,0.2342,-0.3542
14751,04/16/22 01:42:15 PM,0.2342,-0.3563
14752,04/16/22 02:12:15 PM,0.2342,-0.3563
14753,04/16/22 02:42:15 PM,0.2342,-0.3571
14754,04/16/22 03:12:15 PM,0.2334,-0.3563
14755,04/16/22 03:42:15 PM,0.2334,-0.3520
14756,04/16/22 04:12:15 PM,0.2342,-0.3534
14757,04/16/22 04:42:15 PM,0.2342,-0.3542
14758,04/16/22 05:12:15 PM,0.2342,-0.3498
14759,04/16/22 05:42:15 PM,0.2334,-0.3534
14760,04/16/22 06:12:15 PM,0.2334,-0.3542
14761,04/16/22 06:42:15 PM,0.2334,-0.3527
14762,04/16/22 07:12:15 PM,0.2342,-0.3571
14763,04/16/22 07:42:15 PM,0.2342,-0.3571
14764,04/16/22 08:12:15 PM,0.2342,-0.3542
14765,04/16/22 08:42:15 PM,0.2342,-0.3549
14766,04/16/22 09:12:15 PM,0.2342,-0.3563
14767,04/16/22 09:42:15 PM,0.2342,-0.3527
14768,04/16/22 10:12:15 PM,0.2334,-0.3527
14769,04/16/22 10:42:15 PM,0.2342,-0.3534
14770,04/16/22 11:12:15 PM,0.2342,-0.3534
14771,04/16/22 11:42:15 PM,0.2342,-0.3534
14772,04/17/22 12:12:15 AM,0.2342,-0.3542
14773,04/17/22 12:42:15 AM,0.2342,-0.3542
14774,04/17/22 01:12:15 AM,0.2342,-0.3563
14775,04/17/22 01:42:15 AM,0.2342,-0.3563
14776,04/17/22 02:12:15 AM,0.2342,-0.3563
14777,04/17/22 02:42:15 AM,0.2342,-0.3556
14778,04/17/22 03:12:15 AM,0.2342,-0.3512
14779,04/17/22 03:42:15 AM,0.2342,-0.3549
14780,04/17/22 04:12:15 AM,0.2342,-0.3563
14781,04/17/22 04:42:15 AM,0.2342,-0.3571
14782,04/17/22 05:12:15 AM,0.2349,-0.3571
14783,04/17/22 05:42:15 AM,0.2349,-0.3571
14784,04/17/22 06:12:15 AM,0.2342,-0.3578
14785,04/17/22 06:42:15 AM,0.2349,-0.3571
14786,04/17/22 07:12:15 AM,0.2349,-0.3571
14787,04/17/22 07:42:15 AM,0.2349,-0.3563
14788,04/17/22 08:12:15 AM,0.2349,-0.3578
14789,04/17/22 08:42:15 AM,0.2349,-0.3571
14790,04/17/22 09:12:15 AM,0.2342,-0.3578
14791,04/17/22 09:42:15 AM,0.2342,-0.3600
14792,04/17/22 10:12:15 AM,0.2342,-0.3600
14793,04/17/22 10:42:15 AM,0.2349,-0.3563
14794,04/17/22 11:12:15 AM,0.2342,-0.3563
14795,04/17/22 11:42:15 AM,0.2342,-0.3563
14796,04/17/22 12:12:15 PM,0.2342,-0.3585
14797,04/17/22 12:42:15 PM,0.2334,-0.3585
14798,04/17/22 01:12:15 PM,0.2342,-0.3592
14799,04/17/22 01:42:15 PM,0.2327,-0.3571
14800,04/17/22 02:12:15 PM,0.2320,-0.3520
14801,04/17/22 02:42:15 PM,0.2320,-0.3578
14802,04/17/22 03:12:15 PM,0.2320,-0.3571
14803,04/17/22 03:42:15 PM,0.2313,-0.3556
14804,04/17/22 04:12:15 PM,0.2305,-0.3578
14805,04/17/22 04:42:15 PM,0.2313,-0.3585
14806,04/17/22 05:12:15 PM,0.2305,-0.3585
14807,04/17/22 05:42:15 PM,0.2305,-0.3585
14808,04/17/22 06:12:15 PM,0.2305,-0.3592
14809,04/17/22 06:42:15 PM,0.2305,-0.3585
14810,04/17/22 07:12:15 PM,0.2305,-0.3585
14811,04/17/22 07:42:15 PM,0.2305,-0.3592
14812,04/17/22 08:12:15 PM,0.2305,-0.3592
14813,04/17/22 08:42:15 PM,0.2305,-0.3592
14814,04/17/22 09:12:15 PM,0.2305,-0.3592
14815,04/17/22 09:42:15 PM,0.2305,-0.3600
14816,04/17/22 10:12:15 PM,0.2305,-0.3600
14817,04/17/22 10:42:15 PM,0.2305,-0.3600
14818,04/17/22 11:12:15 PM,0.2305,-0.3592
14819,04/17/22 11:42:15 PM,0.2305,-0.3600
14820,04/18/22 12:12:15 AM,0.2313,-0.3600
14821,04/18/22 12:42:15 AM,0.2305,-0.3600
14822,04/18/22 01:12:15 AM,0.2313,-0.3600
14823,04/18/22 01:42:15 AM,0.2305,-0.3600
14824,04/18/22 02:12:15 AM,0.2313,-0.3592
14825,04/18/22 02:42:15 AM,0.2305,-0.3600
14826,04/18/22 03:12:15 AM,0.2305,-0.3600
14827,04/18/22 03:42:15 AM,0.2313,-0.3600
14828,04/18/22 04:12:15 AM,0.2313,-0.3600
14829,04/18/22 04:42:15 AM,0.2334,-0.3600
14830,04/18/22 05:12:15 AM,0.2465,-0.3600
14831,04/18/22 05:42:15 AM,0.2610,-0.3607
14832,04/18/22 06:12:15 AM,0.2719,-0.3600
14833,04/18/22 06:42:15 AM,0.2756,-0.3600
14834,04/18/22 07:12:15 AM,0.2770,-0.3600
14835,04/18/22 07:42:15 AM,0.2843,-0.3600
14836,04/18/22 08:12:15 AM,0.2937,-0.3600
14837,04/18/22 08:42:15 AM,0.3279,-0.3600
14838,04/18/22 09:12:15 AM,0.4085,-0.3600
14839,04/18/22 09:42:15 AM,0.4049,-0.3600
14840,04/18/22 10:12:15 AM,0.4121,-0.3600
14841,04/18/22 10:42:15 AM,0.4259,-0.3592
14842,04/18/22 11:12:15 AM,0.4259,-0.3592
14843,04/18/22 11:42:15 AM,0.4237,-0.3592
14844,04/18/22 12:12:15 PM,0.4230,-0.3592
14845,04/18/22 12:42:15 PM,0.4230,-0.3592
14846,04/18/22 01:12:15 PM,0.4237,-0.3592
14847,04/18/22 01:42:15 PM,0.4252,-0.3592
14848,04/18/22 02:12:15 PM,0.4237,-0.3592
14849,04/18/22 02:42:15 PM,0.4230,-0.3592
14850,04/18/22 03:12:15 PM,0.4223,-0.3585
14851,04/18/22 03:42:15 PM,0.4223,-0.3592
14852,04/18/22 04:12:15 PM,0.4223,-0.3585
14853,04/18/22 04:42:15 PM,0.4230,-0.3592
14854,04/18/22 05:12:15 PM,0.4223,-0.3592
14855,04/18/22 05:42:15 PM,0.4223,-0.3592
14856,04/18/22 06:12:15 PM,0.4223,-0.3592
14857,04/18/22 06:42:15 PM,0.4216,-0.3592
14858,04/18/22 07:12:15 PM,0.4216,-0.3600
14859,04/18/22 07:42:15 PM,0.4128,-0.3592
14860,04/18/22 08:12:15 PM,0.4121,-0.3600
14861,04/18/22 08:42:15 PM,0.4114,-0.3592
14862,04/18/22 09:12:15 PM,0.4099,-0.3600
14863,04/18/22 09:42:15 PM,0.4092,-0.3600
14864,04/18/22 10:12:15 PM,0.4085,-0.3600
14865,04/18/22 10:42:15 PM,0.4078,-0.3600
14866,04/18/22 11:12:15 PM,0.4063,-0.3600
14867,04/18/22 11:42:15 PM,0.4034,-0.3600
14868,04/19/22 12:12:15 AM,0.4027,-0.3607
14869,04/19/22 12:42:15 AM,0.4012,-0.3592
14870,04/19/22 01:12:15 AM,0.4005,-0.3592
14871,04/19/22 01:42:15 AM,0.3976,-0.3592
14872,04/19/22 02:12:15 AM,0.3932,-0.3600
14873,04/19/22 02:42:15 AM,0.3896,-0.3600
14874,04/19/22 03:12:15 AM,0.3896,-0.3600
14875,04/19/22 03:42:15 AM,0.3911,-0.3600
14876,04/19/22 04:12:15 AM,0.3932,-0.3600
14877,04/19/22 04:42:15 AM,0.3947,-0.3600
14878,04/19/22 05:12:15 AM,0.3961,-0.3592
14879,04/19/22 05:42:15 AM,0.3976,-0.3592
14880,04/19/22 06:12:15 AM,0.3983,-0.3592
14881,04/19/22 06:42:15 AM,0.3983,-0.3592
14882,04/19/22 07:12:15 AM,0.3983,-0.3592
14883,04/19/22 07:42:15 AM,0.3983,-0.3592
14884,04/19/22 08:12:15 AM,0.3983,-0.3585
14885,04/19/22 08:42:15 AM,0.3976,-0.3585
14886,04/19/22 09:12:15 AM,0.3976,-0.3585
14887,04/19/22 09:42:15 AM,0.3976,-0.3578
14888,04/19/22 10:12:15 AM,0.3976,-0.3578
14889,04/19/22 10:42:15 AM,0.3969,-0.3571
14890,04/19/22 11:12:15 AM,0.3961,-0.3571
14891,04/19/22 11:42:15 AM,0.3961,-0.3571
14892,04/19/22 12:12:15 PM,0.3954,-0.3585
14893,04/19/22 12:42:15 PM,0.3947,-0.3578
14894,04/19/22 01:12:15 PM,0.3918,-0.3585
14895,04/19/22 01:42:15 PM,0.3918,-0.3585
14896,04/19/22 02:12:15 PM,0.3911,-0.3585
14897,04/19/22 02:42:15 PM,0.3903,-0.3585
14898,04/19/22 03:12:15 PM,0.3903,-0.3578
14899,04/19/22 03:42:15 PM,0.3903,-0.3585
14900,04/19/22 04:12:15 PM,0.3903,-0.3585
14901,04/19/22 04:42:15 PM,0.3896,-0.3585
14902,04/19/22 05:12:15 PM,0.3896,-0.3571
14903,04/19/22 05:42:15 PM,0.3896,-0.3571
14904,04/19/22 06:12:15 PM,0.3896,-0.3571
14905,04/19/22 06:42:15 PM,0.3896,-0.3571
14906,04/19/22 07:12:15 PM,0.3889,-0.3571
14907,04/19/22 07:42:15 PM,0.3896,-0.3578
14908,04/19/22 08:12:15 PM,0.3889,-0.3571
14909,04/19/22 08:42:15 PM,0.3809,-0.3571
14910,04/19/22 09:12:15 PM,0.3809,-0.3578
14911,04/19/22 09:42:15 PM,0.3809,-0.3578
14912,04/19/22 10:12:15 PM,0.3809,-0.3578
14913,04/19/22 10:42:15 PM,0.3802,-0.3578
14914,04/19/22 11:12:15 PM,0.3802,-0.3578
14915,04/19/22 11:42:15 PM,0.3802,-0.3585
14916,04/20/22 12:12:15 AM,0.3802,-0.3585
14917,04/20/22 12:42:15 AM,0.3802,-0.3585
14918,04/20/22 01:12:15 AM,0.3794,-0.3592
14919,04/20/22 01:42:15 AM,0.3794,-0.3585
14920,04/20/22 02:12:15 AM,0.3787,-0.3592
14921,04/20/22 02:42:15 AM,0.3787,-0.3592
14922,04/20/22 03:12:15 AM,0.3787,-0.3592
14923,04/20/22 03:42:15 AM,0.3787,-0.3600
14924,04/20/22 04:12:15 AM,0.3787,-0.3600
14925,04/20/22 04:42:15 AM,0.3787,-0.3600
14926,04/20/22 05:12:15 AM,0.3780,-0.3600
14927,04/20/22 05:42:15 AM,0.3780,-0.3614
14928,04/20/22 06:12:15 AM,0.3773,-0.3600
14929,04/20/22 06:42:15 AM,0.3773,-0.3600
14930,04/20/22 07:12:15 AM,0.3765,-0.3592
14931,04/20/22 07:42:15 AM,0.3765,-0.3592
14932,04/20/22 08:12:15 AM,0.3758,-0.3592
14933,04/20/22 08:42:15 AM,0.3751,-0.3585
14934,04/20/22 09:12:15 AM,0.3743,-0.3578
14935,04/20/22 09:42:15 AM,0.3736,-0.3578
14936,04/20/22 10:12:15 AM,0.3722,-0.3549
14937,04/20/22 10:42:15 AM,0.3707,-0.3571
14938,04/20/22 11:12:15 AM,0.3700,-0.3571
14939,04/20/22 11:42:15 AM,0.3693,-0.3571
14940,04/20/22 12:12:15 PM,0.3685,-0.3571
14941,04/20/22 12:42:15 PM,0.3678,-0.3571
14942,04/20/22 01:12:15 PM,0.3656,-0.3578
14943,04/20/22 01:42:15 PM,0.3656,-0.3571
14944,04/20/22 02:12:15 PM,0.3642,-0.3578
14945,04/20/22 02:42:15 PM,0.3642,-0.3578
14946,04/20/22 03:12:15 PM,0.3635,-0.3578
14947,04/20/22 03:42:15 PM,0.3620,-0.3578
14948,04/20/22 04:12:15 PM,0.3620,-0.3578
14949,04/20/22 04:42:15 PM,0.3620,-0.3578
14950,04/20/22 05:12:15 PM,0.3613,-0.3578
14951,04/20/22 05:42:15 PM,0.3613,-0.3585
14952,04/20/22 06:12:15 PM,0.3613,-0.3592
14953,04/20/22 06:42:15 PM,0.3605,-0.3592
14954,04/20/22 07:12:15 PM,0.3605,-0.3592
14955,04/20/22 07:42:15 PM,0.3605,-0.3592
14956,04/20/22 08:12:15 PM,0.3598,-0.3600
14957,04/20/22 08:42:15 PM,0.3598,-0.3600
14958,04/20/22 09:12:15 PM,0.3591,-0.3600
14959,04/20/22 09:42:15 PM,0.3591,-0.3592
14960,04/20/22 10:12:15 PM,0.3591,-0.3592
14961,04/20/22 10:42:15 PM,0.3591,-0.3592
14962,04/20/22 11:12:15 PM,0.3584,-0.3600
14963,04/20/22 11:42:15 PM,0.3576,-0.3600
