"","num_news","num_fr","mean_size0","startx","endx","x","y","site_ID","X","site","ID","quad","size0","rep0","libsur0_1","consur0_1","size1","N1","L1","rep1","comm1","startyear","TSF","TBF","s.logsize0","logsize1","logsize0","prep1","logcrep1","P_LA","P_LW","P_LD","P_LH","T_LA","T_LH","T_LC","T_LW","T_LD","P_RA","P_RW","P_RD","P_RH","T_RA","T_RC","T_RH","T_RW","T_RD","s.T_RA","s.P_RA","s.P_RW","s.P_RD","s.P_RH","s.T_RH","s.T_RD","s.T_RW","s.T_RC","prep_Int","sq.P_RA","sq.T_RA","sq.TSF","s.sq.P_RA","s.sq.T_RA","s.sq.TSF","s.TBF","T_PA","s.T_LA","s.P_LA","s.P_LW","s.P_LD","s.P_LH","s.T_LH","s.T_LD","s.T_LW","s.T_LC","sq.P_LA","sq.T_LA","sq.T_LH","s.sq.T_LH","s.sq.P_LA","s.sq.T_LA","s.TSF","sq.T_RH","s.sq.T_RH","vargrowth","predgrowth","og_predgrowth","og_logsize1","qs","key","key_qsy","mean_logsize0"
"23034",1,22,149.666666666667,50,75,96,37,"GSP-BI_248",23034,"GSP-BI","248","west-2",84,NA,1,1,427,"7","61",0,"qs50-75",2021,5,3,-0.11316042391451,6.05701817784742,4.4320065669789,NA,NA,0.437298444557571,0.451707594086022,0.449718010752688,0.468783333333333,18.5540634703196,27.9342083333333,5.70291666666667,25.8636129032258,12.364877688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,25,-0.647460157335902,0.311956505999327,-0.140700879816266,-0.545859035196199,NA,-0.358442632025553,1.18730264508234,1.39727729253927,1.19576412247539,1.47943656475617,-0.384949963593495,0.558215427544672,0.284143493230651,0.455445513225556,0.191229929612471,344.253271260648,780.319995210068,-0.408084020155114,1.24491372476221,-0.382792750227267,0.28798448697381,846.81,-0.971364920955683,4.27832577472408,3.98860676453427,53.9796306131234,427.1,"N","GSP-BI_248_2021","west-2_GSP-BI_2021",0.119446805767637
"23209",0,0,NA,900,925,950,17,"GSP-LI_292",23209,"GSP-LI","292","north-20",227,NA,1,1,87,"5, 3","12, 9",0,"qs900-925, no new",2021,2,4,0.804349199079643,4.46705688385846,5.42539044911151,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,0.0866261396327038,4.17273369477424,64.8926064332451,87.1000000000002,"N","GSP-LI_292_2021","north-20_GSP-LI_2021",NA
"23268",0,3,88.5,75,100,80,46,"GSP-LI_49",23268,"GSP-LI","49","south-2",100,3,1,1,NA,NA,NA,0,"qs75-100, no new; PresAlive22",2021,2,4,0.0477001868135004,NA,4.60616968632117,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,NA,NA,NA,NA,"N","GSP-LI_49_2021","south-2_GSP-LI_2021",-0.0728629428215548
"23369",0,0,71.4285714285714,325,350,349,11,"GSP-LI_143",23369,"GSP-LI","143","south-7",327,8,1,1,162,"5, 3, 7","12, 13, 9",0,"qs325-350, no new",2021,2,4,1.14135564251073,5.08821342874163,5.79026593454434,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,0.679925068543607,4.26363773873882,71.0680407621407,162.1,"N","GSP-LI_143_2021","south-7_GSP-LI_2021",-0.513969080143797
"23386",0,9,56.4,425,450,449,27,"GSP-LI_160",23386,"GSP-LI","160","south-9",38,5,1,1,12,"1","12",0,"qs425-450, no new",2021,2,4,-0.844475934288353,2.4932054526027,3.64021428213266,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,1.52466809837375,3.72797996577251,41.594999918335,12.1000000000001,"N","GSP-LI_160_2021","south-9_GSP-LI_2021",-0.512264920929643
"23662",2,4,140,25,50,49,29,"IA_147",23662,"IA","147","16",88,4,1,1,92,"4","23",0,"qs25-50",2021,2,4,-0.0702435096381695,4.52287494326126,4.47847253294213,NA,NA,0.346105185452239,0.345313978494624,0.321401814516129,0.425067708333333,18.6915739726027,28.6707916666667,4.14108333333333,26.3021182795699,12.1526411290323,1191.5,40.7,66.4,290.5,18.7743835616438,-1.2,29.7,25.9112903225806,12.4693548387097,1.70799579162157,-1.46495360897791,-1.68314630671098,-0.905124639236922,1.25634960441073,-0.181041486814372,1.38213058555749,0.0985840127708623,-0.306258562893305,NA,1419672.25,352.477478119721,4,-1.33744889685353,1.74414356194882,-0.465771395991291,-0.341299255375294,NA,-0.178276015264519,-0.0818501424020966,0.024119659500131,-0.585669369758967,0.795494752332244,0.0979039550693737,0.432590366020142,0.653832847452017,-0.289189860580407,0.119788799396929,349.374937573279,822.014294793405,0.071480653594212,-0.185586111157438,-0.201418280268453,-0.376110924704352,882.09,-0.194947093768133,0.0907554824361499,4.22161843721342,68.1436813616202,92.0999999999999,"N","IA_147_2021","16_IA_2021",0.289757648751435
"23678",1,10,322,25,50,44,48,"IA_158",23678,"IA","158","17",504,NA,1,1,336,"7","48",5,"inf broken, qs25-50",2021,2,4,1.54082952745174,5.81740873473106,6.22277466108859,1,1.6094379124341,0.346105185452239,0.345313978494624,0.321401814516129,0.425067708333333,18.6915739726027,28.6707916666667,4.14108333333333,26.3021182795699,12.1526411290323,1191.5,40.7,66.4,290.5,18.7743835616438,-1.2,29.7,25.9112903225806,12.4693548387097,1.70799579162157,-1.46495360897791,-1.68314630671098,-0.905124639236922,1.25634960441073,-0.181041486814372,1.38213058555749,0.0985840127708623,-0.306258562893305,1.6094379124341,1419672.25,352.477478119721,4,-1.33744889685353,1.74414356194882,-0.465771395991291,-0.341299255375294,NA,-0.178276015264519,-0.0818501424020966,0.024119659500131,-0.585669369758967,0.795494752332244,0.0979039550693737,0.432590366020142,0.653832847452017,-0.289189860580407,0.119788799396929,349.374937573279,822.014294793405,0.071480653594212,-0.185586111157438,-0.201418280268453,-0.376110924704352,882.09,-0.194947093768133,1.34843144868468,4.65618892406441,105.234261197464,336.1,"N","IA_158_2021","17_IA_2021",0.94951933599712
"23797",0,7,51.3333333333333,25,50,46,43,"IA_245",23797,"IA","245","25",NA,NA,1,1,384,"4","96",12,"qs25-50, no new",2021,2,4,NA,5.95090293535186,NA,1,2.484906649788,0.346105185452239,0.345313978494624,0.321401814516129,0.425067708333333,18.6915739726027,28.6707916666667,4.14108333333333,26.3021182795699,12.1526411290323,1191.5,40.7,66.4,290.5,18.7743835616438,-1.2,29.7,25.9112903225806,12.4693548387097,1.70799579162157,-1.46495360897791,-1.68314630671098,-0.905124639236922,1.25634960441073,-0.181041486814372,1.38213058555749,0.0985840127708623,-0.306258562893305,2.484906649788,1419672.25,352.477478119721,4,-1.33744889685353,1.74414356194882,-0.465771395991291,-0.341299255375294,NA,-0.178276015264519,-0.0818501424020966,0.024119659500131,-0.585669369758967,0.795494752332244,0.0979039550693737,0.432590366020142,0.653832847452017,-0.289189860580407,0.119788799396929,349.374937573279,822.014294793405,0.071480653594212,-0.185586111157438,-0.201418280268453,-0.376110924704352,882.09,-0.194947093768133,NA,NA,NA,384.1,"N","IA_245_2021","25_IA_2021",-0.819612863156566
"23799",0,0,NA,1950,1975,0,8,"IA_258",23799,"IA","258","26",54,10,1,1,138,"3","46",0,"qs1975-1950, no new",2021,2,4,-0.520636237004804,4.92797806041525,3.99083418585244,NA,NA,0.346105185452239,0.345313978494624,0.321401814516129,0.425067708333333,18.6915739726027,28.6707916666667,4.14108333333333,26.3021182795699,12.1526411290323,1191.5,40.7,66.4,290.5,18.7743835616438,-1.2,29.7,25.9112903225806,12.4693548387097,1.70799579162157,-1.46495360897791,-1.68314630671098,-0.905124639236922,1.25634960441073,-0.181041486814372,1.38213058555749,0.0985840127708623,-0.306258562893305,NA,1419672.25,352.477478119721,4,-1.33744889685353,1.74414356194882,-0.465771395991291,-0.341299255375294,NA,-0.178276015264519,-0.0818501424020966,0.024119659500131,-0.585669369758967,0.795494752332244,0.0979039550693737,0.432590366020142,0.653832847452017,-0.289189860580407,0.119788799396929,349.374937573279,822.014294793405,0.071480653594212,-0.185586111157438,-0.201418280268453,-0.376110924704352,882.09,-0.194947093768133,0.685333070188945,4.10012960194658,60.3481083228718,138.100000000001,"N","IA_258_2021","26_IA_2021",NA
"24176",0,0,42.5,25,50,49,22,"ME_18.7.",24176,"ME","18.7.","8",21,NA,1,1,54,"3","18",0,"qs25-50, no new",2021,2,2,-1.39028132291071,3.99083418585244,3.04927304048202,NA,NA,0.206755570776256,0.249381619623656,0.18452315188172,0.40703125,18.6512929223744,28.6744166666667,3.31254166666667,26.1055564516129,11.6298064516129,1096.6,55.5,55.1,215.7,18.2547945205479,-1.65,29.8,25.6854838709677,11.9951612903226,0.672745344625163,-1.83759664951718,-1.53429297410906,-1.19922466669813,0.365667231447218,-0.0506981323892491,1.17411113787911,-0.231342698059769,-0.511319830779495,NA,1202531.56,333.237522987426,4,-1.60313388763009,0.668641748695348,-0.465771395991291,-0.750418815017104,NA,-0.231052351753156,-2.02120348535731,-1.21402090097322,-2.48597690022573,0.513309881311679,0.100280258436477,0.123118996976995,0.488118082794328,-0.684213721644632,0.0427478660470154,347.870727676213,822.222171173613,0.0738716319641813,-1.72821347698503,-0.254687129922759,-0.376110924704352,888.04,-0.0640036110083236,0.699640696001695,3.1543889120887,23.4387096021048,54.1000000000002,"N","ME_18.7._2021","8_ME_2021",-0.812473814481895
"24320",0,6,67.75,25,50,48,18,"CH_19.15.",24320,"CH","19.15.","2",120,NA,1,1,360,"8","45",0,"qs25-50",2021,1,15,0.215942301085364,5.88638177065483,4.78832472908594,NA,NA,0.282309388313234,0.272925394639262,0.296086962365591,0.293830029219899,18.4258393265497,27.3466666666667,4.9635,25.6783454301075,12.2792352150538,1331.4,127.4,68.3,330.6,17.7058904109589,-2.5,29.25,25.1822580645161,11.7693548387097,-0.420913643277348,-0.915609442787766,-0.811147392076756,-0.855674192141676,1.73384109045133,-0.767586581727417,1.07505425803227,-0.966607939339456,-0.898657781231188,NA,1772625.96,313.498555244886,1,-0.905588322099411,-0.434754566570395,-0.512210041159152,1.90885832265466,NA,-0.526442237775979,-0.969707584532115,-0.910155728297864,-0.93711935654622,-1.25775133785065,-0.770102305886949,0.507522742937469,0.127950624932536,0.10291378385941,0.0796985907297923,339.511554887825,747.84017777778,-0.781664418579116,-0.988331486927637,-0.550711986139781,-0.597476061930406,855.5625,-0.778745957450609,1.3602288802191,4.72009326422981,112.178714441351,360.1,"N","CH_19.15._2021","2_CH_2021",-0.475444700166216
"24346",0,22,75.3333333333333,25,50,49,14,"CH_19.40.",24346,"CH","19.40.","7",128,NA,1,1,64,"4","16",4,"qs25-50, no new",2021,1,15,0.275503329655575,4.16044436392662,4.85281120890269,1,1.38629436111989,0.282309388313234,0.272925394639262,0.296086962365591,0.293830029219899,18.4258393265497,27.3466666666667,4.9635,25.6783454301075,12.2792352150538,1331.4,127.4,68.3,330.6,17.7058904109589,-2.5,29.25,25.1822580645161,11.7693548387097,-0.420913643277348,-0.915609442787766,-0.811147392076756,-0.855674192141676,1.73384109045133,-0.767586581727417,1.07505425803227,-0.966607939339456,-0.898657781231188,1.38629436111989,1772625.96,313.498555244886,1,-0.905588322099411,-0.434754566570395,-0.512210041159152,1.90885832265466,NA,-0.526442237775979,-0.969707584532115,-0.910155728297864,-0.93711935654622,-1.25775133785065,-0.770102305886949,0.507522742937469,0.127950624932536,0.10291378385941,0.0796985907297923,339.511554887825,747.84017777778,-0.781664418579116,-0.988331486927637,-0.550711986139781,-0.597476061930406,855.5625,-0.778745957450609,0.331447621966461,4.73615924298262,113.995530670657,64.0999999999998,"N","CH_19.40._2021","7_CH_2021",-0.729651439261432
"24355",0,26,278.142857142857,25,50,46,21,"CH_19.49.",24355,"CH","19.49.","11",48,NA,1,1,102,"6","17",0,"qs25-50, no new",2021,1,15,-0.629209670862376,4.62595272517062,3.87328217711172,NA,NA,0.282309388313234,0.272925394639262,0.296086962365591,0.293830029219899,18.4258393265497,27.3466666666667,4.9635,25.6783454301075,12.2792352150538,1331.4,127.4,68.3,330.6,17.7058904109589,-2.5,29.25,25.1822580645161,11.7693548387097,-0.420913643277348,-0.915609442787766,-0.811147392076756,-0.855674192141676,1.73384109045133,-0.767586581727417,1.07505425803227,-0.966607939339456,-0.898657781231188,NA,1772625.96,313.498555244886,1,-0.905588322099411,-0.434754566570395,-0.512210041159152,1.90885832265466,NA,-0.526442237775979,-0.969707584532115,-0.910155728297864,-0.93711935654622,-1.25775133785065,-0.770102305886949,0.507522742937469,0.127950624932536,0.10291378385941,0.0796985907297923,339.511554887825,747.84017777778,-0.781664418579116,-0.988331486927637,-0.550711986139781,-0.597476061930406,855.5625,-0.778745957450609,0.0179106209467865,4.4921221571124,89.3107764124117,102.1,"N","CH_19.49._2021","11_CH_2021",0.950955020103117
"24360",0,0,232.833333333333,25,50,48,10,"CH_19.54.",24360,"CH","19.54.","12",60,NA,1,1,250,"10","25",0,"qs25-50",2021,1,15,-0.423493855358789,5.52186083788357,4.09600984154116,NA,NA,0.282309388313234,0.272925394639262,0.296086962365591,0.293830029219899,18.4258393265497,27.3466666666667,4.9635,25.6783454301075,12.2792352150538,1331.4,127.4,68.3,330.6,17.7058904109589,-2.5,29.25,25.1822580645161,11.7693548387097,-0.420913643277348,-0.915609442787766,-0.811147392076756,-0.855674192141676,1.73384109045133,-0.767586581727417,1.07505425803227,-0.966607939339456,-0.898657781231188,NA,1772625.96,313.498555244886,1,-0.905588322099411,-0.434754566570395,-0.512210041159152,1.90885832265466,NA,-0.526442237775979,-0.969707584532115,-0.910155728297864,-0.93711935654622,-1.25775133785065,-0.770102305886949,0.507522742937469,0.127950624932536,0.10291378385941,0.0796985907297923,339.511554887825,747.84017777778,-0.781664418579116,-0.988331486927637,-0.550711986139781,-0.597476061930406,855.5625,-0.778745957450609,0.949161000834588,4.54761189596236,94.4066859101045,250.099999999999,"N","CH_19.54._2021","12_CH_2021",0.0512162605017547
"24381",1,0,127.555555555556,75,100,99,27,"GSP-BI_19.5.",24381,"GSP-BI","19.5.","east-2",25,NA,1,1,88,"8","11",0,"qs75-100",2021,5,3,-1.22994561829973,4.47847253294213,3.22286784613774,NA,NA,0.437298444557571,0.451707594086022,0.449718010752688,0.468783333333333,18.5540634703196,27.9342083333333,5.70291666666667,25.8636129032258,12.364877688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,25,-0.647460157335902,0.311956505999327,-0.140700879816266,-0.545859035196199,NA,-0.358442632025553,1.18730264508234,1.39727729253927,1.19576412247539,1.47943656475617,-0.384949963593495,0.558215427544672,0.284143493230651,0.455445513225556,0.191229929612471,344.253271260648,780.319995210068,-0.408084020155114,1.24491372476221,-0.382792750227267,0.28798448697381,846.81,-0.971364920955683,0.625850540550172,3.68736537171164,39.9394825296875,88.0999999999997,"N","GSP-BI_19.5._2021","east-2_GSP-BI_2021",-0.0734879089304819
"24451",0,8,53.7777777777778,125,150,147,35,"GSP-LI_19.61.",24451,"GSP-LI","19.61.","south-3",42,NA,1,1,NA,NA,NA,0,"qs125-150, no new; PresAlive22",2021,2,4,-0.752267714919039,NA,3.74004774068834,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,NA,NA,NA,NA,"N","GSP-LI_19.61._2021","south-3_GSP-LI_2021",-0.74838529628565
"24516",0,5,52.1,775,800,799,4,"GSP-LI_19.125.",24516,"GSP-LI","19.125.","south-16",NA,NA,NA,NA,NA,NA,NA,NA,"qs775-800, no new",2021,2,4,NA,NA,NA,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,NA,NA,NA,NA,"N","GSP-LI_19.125._2021","south-16_GSP-LI_2021",-0.670853133138319
"24569",0,27,270,25,50,45,18,"B2_20.1.",24569,"B2","20.1.","1",216,14,1,1,NA,"0",NA,0,"sen burn, qs25-50",2021,14,12,0.758492198196149,NA,5.37574126351284,NA,NA,0.298054588208197,0.282632954863922,0.318338877688172,0.305787565201447,17.3654551322932,25.1911666666667,6.42008333333333,24.033373655914,12.2055053763441,1177.9,69.3,130.3,97.9,17.3734246575342,-2.9,29.15,25.7338709677419,10.2629032258065,-1.08333200205946,-1.51835661584128,-1.39549729911538,0.757971976229528,-1.03703843078677,-0.89792993615254,0.414203359625493,-0.160644117167482,-1.08093446379669,NA,1387448.41,301.835884331017,196,-1.3768767472172,-1.08669079142105,2.50630189475179,1.29517898319194,NA,-1.91576035947663,-0.750578840453446,-0.78486615761655,-0.628192592936978,-1.07067271707503,-2.18310145286427,0.463881272487493,-1.25887057663185,0.797369108731587,0.0888365375519579,301.559031951688,634.594878027779,-2.084203273314,-0.805358017858604,-1.89473135619637,2.2802707220083,849.7225,-0.907268636327461,NA,NA,NA,NA,"N","B2_20.1._2021","1_B2_2021",0.964278708692882
"24624",1,0,140,25,50,50,21,"CH_20.16.",24624,"CH","20.16.","6",45,0,1,1,156,"6","26",0,"qs25-50",2021,1,15,-0.688690760812853,5.05049682752139,3.80888224650863,NA,NA,0.282309388313234,0.272925394639262,0.296086962365591,0.293830029219899,18.4258393265497,27.3466666666667,4.9635,25.6783454301075,12.2792352150538,1331.4,127.4,68.3,330.6,17.7058904109589,-2.5,29.25,25.1822580645161,11.7693548387097,-0.420913643277348,-0.915609442787766,-0.811147392076756,-0.855674192141676,1.73384109045133,-0.767586581727417,1.07505425803227,-0.966607939339456,-0.898657781231188,NA,1772625.96,313.498555244886,1,-0.905588322099411,-0.434754566570395,-0.512210041159152,1.90885832265466,NA,-0.526442237775979,-0.969707584532115,-0.910155728297864,-0.93711935654622,-1.25775133785065,-0.770102305886949,0.507522742937469,0.127950624932536,0.10291378385941,0.0796985907297923,339.511554887825,747.84017777778,-0.781664418579116,-0.988331486927637,-0.550711986139781,-0.597476061930406,855.5625,-0.778745957450609,0.329957286976948,4.47607774098531,87.8892712550665,156.100000000001,"N","CH_20.16._2021","6_CH_2021",0.358209144542499
"24726",0,0,NA,1800,1825,-10,35,"IA_20.29.",24726,"IA","20.29.","28",24,NA,1,1,45,"3","15",0,"qs1825-1800",2021,2,4,-1.2674963346735,3.80888224650863,3.18221184049661,NA,NA,0.346105185452239,0.345313978494624,0.321401814516129,0.425067708333333,18.6915739726027,28.6707916666667,4.14108333333333,26.3021182795699,12.1526411290323,1191.5,40.7,66.4,290.5,18.7743835616438,-1.2,29.7,25.9112903225806,12.4693548387097,1.70799579162157,-1.46495360897791,-1.68314630671098,-0.905124639236922,1.25634960441073,-0.181041486814372,1.38213058555749,0.0985840127708623,-0.306258562893305,NA,1419672.25,352.477478119721,4,-1.33744889685353,1.74414356194882,-0.465771395991291,-0.341299255375294,NA,-0.178276015264519,-0.0818501424020966,0.024119659500131,-0.585669369758967,0.795494752332244,0.0979039550693737,0.432590366020142,0.653832847452017,-0.289189860580407,0.119788799396929,349.374937573279,822.014294793405,0.071480653594212,-0.185586111157438,-0.201418280268453,-0.376110924704352,882.09,-0.194947093768133,0.00806215015844978,3.898671723389,49.3368725494013,45.0999999999999,"N","IA_20.29._2021","28_IA_2021",NA
"24771",0,131,528.125,25,50,43,4,"B2_21.18.",24771,"B2","21.18.","11",7,NA,1,1,63,"3","21",0,"qs25-50, no new",2021,14,12,-2.39626858464229,4.14472076954717,1.96009478404727,NA,NA,0.298054588208197,0.282632954863922,0.318338877688172,0.305787565201447,17.3654551322932,25.1911666666667,6.42008333333333,24.033373655914,12.2055053763441,1177.9,69.3,130.3,97.9,17.3734246575342,-2.9,29.15,25.7338709677419,10.2629032258065,-1.08333200205946,-1.51835661584128,-1.39549729911538,0.757971976229528,-1.03703843078677,-0.89792993615254,0.414203359625493,-0.160644117167482,-1.08093446379669,NA,1387448.41,301.835884331017,196,-1.3768767472172,-1.08669079142105,2.50630189475179,1.29517898319194,NA,-1.91576035947663,-0.750578840453446,-0.78486615761655,-0.628192592936978,-1.07067271707503,-2.18310145286427,0.463881272487493,-1.25887057663185,0.797369108731587,0.0888365375519579,301.559031951688,634.594878027779,-2.084203273314,-0.805358017858604,-1.89473135619637,2.2802707220083,849.7225,-0.907268636327461,0.221137500426981,4.61497336170056,100.985138424295,63.1000000000002,"N","B2_21.18._2021","11_B2_2021",1.45561663606691
"24774",0,0,393.333333333333,25,50,50,13,"B2_21.23.",24774,"B2","21.23.","16",272,8,1,1,123,"3","41",8,"oldx=46, inf imm, qs25-50, no new",2021,14,12,0.971320553832094,4.81299703319041,5.6061696457892,1,2.07944154167984,0.298054588208197,0.282632954863922,0.318338877688172,0.305787565201447,17.3654551322932,25.1911666666667,6.42008333333333,24.033373655914,12.2055053763441,1177.9,69.3,130.3,97.9,17.3734246575342,-2.9,29.15,25.7338709677419,10.2629032258065,-1.08333200205946,-1.51835661584128,-1.39549729911538,0.757971976229528,-1.03703843078677,-0.89792993615254,0.414203359625493,-0.160644117167482,-1.08093446379669,2.07944154167984,1387448.41,301.835884331017,196,-1.3768767472172,-1.08669079142105,2.50630189475179,1.29517898319194,NA,-1.91576035947663,-0.750578840453446,-0.78486615761655,-0.628192592936978,-1.07067271707503,-2.18310145286427,0.463881272487493,-1.25887057663185,0.797369108731587,0.0888365375519579,301.559031951688,634.594878027779,-2.084203273314,-0.805358017858604,-1.89473135619637,2.2802707220083,849.7225,-0.907268636327461,0.504595818868171,5.52334611559157,250.471743957936,123.1,"N","B2_21.23._2021","16_B2_2021",1.2784359934849
"24841",2,4,49.4615384615385,175,200,197,47,"GSP-LI_21.21.",24841,"GSP-LI","21.21.","south-4",70,NA,1,1,8,"2","4",0,"qs175-200",2021,2,4,-0.281336711920484,2.09186406167839,4.24992279404054,NA,NA,0.433009634703196,0.426703494623656,0.452105342741936,0.4724625,17.7562429680365,27.772125,3.87341666666667,25.2627768817204,11.2490752688172,1408.4,103.9,71.5,247.9,18.0791780821918,-3.8,29.1,25.4645161290323,11.3354838709677,0.322839973402148,-0.613254183340726,-1.04750234587035,-0.77238922861284,0.749089322482313,-0.963101613365096,0.884723538897955,-0.554199550801054,-1.49105699956907,NA,1983590.56,326.856680127604,4,-0.647460157335902,0.311956505999327,-0.465771395991291,-0.341299255375294,NA,-1.40374912347455,1.12761451643038,1.07456460115111,1.22890781974404,1.53699804118959,-0.491200769318011,-0.102239812348284,-0.22240144958201,-0.416805313609149,0.187497343745795,315.284164339946,771.290927015625,-0.511935678204281,1.17017437708215,-1.40868082887176,-0.376110924704352,846.81,-0.971364920955683,3.1970046282804,3.87988101581512,48.4184536983495,8.09999999999998,"N","GSP-LI_21.21._2021","south-4_GSP-LI_2021",-0.748844585393838
