,"(deg C) Minimum Temperature (gridMET) at -123.1250E,44.3430N, 1979-01-01 to 2026-04-12"
"2013-10-05",5.2129
"2013-10-06",6.1408
"2013-10-07",6.8682
"2013-10-08",5.478
"2013-10-09",1.6639
"2013-10-10",3.728
"2013-10-11",7.0163
"2013-10-12",5.3922
"2013-10-13",2.2621
"2013-10-14",2.6932
"2013-10-15",3.2123
"2013-10-16",3.9686
"2013-10-17",4.2449
"2013-10-18",4.9867
"2013-10-19",5.2396
"2013-10-20",4.9466
"2013-10-21",4.9823
"2013-10-22",7.7025
"2013-10-23",6.9551
"2013-10-24",4.9489
"2013-10-25",5.1795
"2013-10-26",3.8639
"2013-10-27",2.4325
"2013-10-28",3.2357
"2013-10-29",-1.777
"2013-10-30",-0.9538
"2013-10-31",7.3015
"2013-11-01",4.7773
"2013-11-02",5.5148
"2013-11-03",2.9304
"2013-11-04",1.7642
"2013-11-05",4.2349
"2013-11-06",6.7345
"2013-11-07",6.5284
"2013-11-08",4.3975
"2013-11-09",2.6832
"2013-11-10",6.3636
"2013-11-11",6.0695
"2013-11-12",8.6716
"2013-11-13",5.7142
"2013-11-14",2.2565
"2013-11-15",2.7489
"2013-11-16",4.5111
"2013-11-17",4.1368
"2013-11-18",4.5969
"2013-11-19",7.0509
"2013-11-20",-0.2431
"2013-11-21",-4.338
"2013-11-22",-3.7754
"2013-11-23",-1.7536
"2013-11-24",-1.4328
"2013-11-25",-0.8135
"2013-11-26",-1.2056
"2013-11-27",0.9165
"2013-11-28",1.3052
"2013-11-29",1.9446
"2013-11-30",4.6136
"2013-12-01",4.3808
"2013-12-02",1.9736
"2013-12-03",-1.2178
"2013-12-04",-5.4174
"2013-12-05",-8.2657
"2013-12-06",-4.3992
"2013-12-07",-10.0769
"2013-12-08",-13.5736
"2013-12-09",-11.5328
"2013-12-10",-6.4511
"2013-12-11",-4.9651
"2013-12-12",-3.2118
"2013-12-13",1.665
"2013-12-14",0.0532
"2013-12-15",1.7608
"2013-12-16",1.098
"2013-12-17",0.746
"2013-12-18",0.834
"2013-12-19",-2.3585
"2013-12-20",-1.1766
"2013-12-21",4.4131
"2013-12-22",5.9759
"2013-12-23",4.4209
"2013-12-24",1.0813
"2013-12-25",-2.4977
"2013-12-26",-1.3549
"2013-12-27",-0.2142
"2013-12-28",-1.0697
"2013-12-29",-0.7789
"2013-12-30",2.0649
"2013-12-31",2.0649
"2014-01-01",0.2726
"2014-01-02",1.1935
"2014-01-03",-2.2065
"2014-01-04",-4.2864
"2014-01-05",-4.6273
"2014-01-06",-2.3465
"2014-01-07",3.9329
"2014-01-08",5.3534
"2014-01-09",5.2133
"2014-01-10",7.3825
"2014-01-11",5.4427
"2014-01-12",5.6534
"2014-01-13",1.1836
"2014-01-14",0.7535
"2014-01-15",0.4833
"2014-01-16",-0.1873
"2014-01-17",-0.4364
"2014-01-18",-0.6372
"2014-01-19",-1.0264
"2014-01-20",-1.4863
"2014-01-21",-1.2173
"2014-01-22",0.1127
"2014-01-23",-1.5173
"2014-01-24",-2.7568
"2014-01-25",-2.3168
"2014-01-26",-1.9164
"2014-01-27",-0.2071
"2014-01-28",3.2933
"2014-01-29",4.3035
"2014-01-30",2.443
"2014-01-31",2.0005
"2014-02-01",1.1712
"2014-02-02",0.7411
"2014-02-03",-0.4389
"2014-02-04",-2.2994
"2014-02-05",-5.2793
"2014-02-06",-6.4989
"2014-02-07",-5.6189
"2014-02-08",-1.4194
"2014-02-09",0.2614
"2014-02-10",1.7104
"2014-02-11",4.5514
"2014-02-12",8.0803
"2014-02-13",6.7404
"2014-02-14",6.7503
"2014-02-15",3.4606
"2014-02-16",3.6503
"2014-02-17",5.3708
"2014-02-18",2.5012
"2014-02-19",2.8111
"2014-02-20",4.9109
"2014-02-21",0.9605
"2014-02-22",-0.429
"2014-02-23",0.2007
"2014-02-24",6.1814
"2014-02-25",2.9512
"2014-02-26",2.8905
"2014-02-27",4.4114
"2014-02-28",5.8095
"2014-03-01",6.7987
"2014-03-02",7.1891
"2014-03-03",6.8693
"2014-03-04",7.2387
"2014-03-05",9.5789
"2014-03-06",7.4693
"2014-03-07",5.3299
"2014-03-08",6.319
"2014-03-09",8.529
"2014-03-10",1.4997
"2014-03-11",0.5886
"2014-03-12",0.6891
"2014-03-13",1.1787
"2014-03-14",4.0692
"2014-03-15",3.7296
"2014-03-16",4.399
"2014-03-17",0.7994
"2014-03-18",0.0296
"2014-03-19",0.3296
"2014-03-20",-1.4305
"2014-03-21",-0.4711
"2014-03-22",-1.2706
"2014-03-23",-0.5406
"2014-03-24",1.0498
"2014-03-25",6.5694
"2014-03-26",6.2396
"2014-03-27",6.7094
"2014-03-28",7.4593
"2014-03-29",5.2889
"2014-03-30",2.1195
"2014-03-31",2.6674
"2014-04-01",3.9577
"2014-04-02",3.4173
"2014-04-03",4.9976
"2014-04-04",7.1978
"2014-04-05",8.4175
"2014-04-06",6.7367
"2014-04-07",6.3872
"2014-04-08",6.3673
"2014-04-09",4.2577
"2014-04-10",3.3677
"2014-04-11",4.477
"2014-04-12",4.3469
"2014-04-13",3.1074
"2014-04-14",3.9478
"2014-04-15",5.3869
"2014-04-16",7.4866
"2014-04-17",3.6974
"2014-04-18",2.1976
"2014-04-19",3.1669
"2014-04-20",3.7271
"2014-04-21",6.5768
"2014-04-22",6.0674
"2014-04-23",7.2672
"2014-04-24",5.7476
"2014-04-25",2.6475
"2014-04-26",2.8471
"2014-04-27",4.2068
"2014-04-28",3.2573
"2014-04-29",5.0869
"2014-04-30",9.0521
"2014-05-01",8.5923
"2014-05-02",8.482
"2014-05-03",8.8117
"2014-05-04",8.3716
"2014-05-05",6.3115
"2014-05-06",3.3813
"2014-05-07",3.7519
"2014-05-08",8.7621
"2014-05-09",7.2325
"2014-05-10",5.522
"2014-05-11",5.512
"2014-05-12",6.3115
"2014-05-13",8.3419
"2014-05-14",9.9719
"2014-05-15",8.4224
"2014-05-16",8.2415
"2014-05-17",10.1714
"2014-05-18",10.402
"2014-05-19",8.632
"2014-05-20",7.5622
"2014-05-21",8.1225
"2014-05-22",10.7416
"2014-05-23",12.2625
"2014-05-24",9.3422
"2014-05-25",9.3719
"2014-05-26",9.0521
"2014-05-27",8.322
"2014-05-28",6.6921
"2014-05-29",6.2124
"2014-05-30",7.3317
"2014-05-31",7.9514
"2014-06-01",7.851
"2014-06-02",8.2018
"2014-06-03",6.9412
"2014-06-04",6.6512
"2014-06-05",6.3711
"2014-06-06",6.7615
"2014-06-07",9.1711
"2014-06-08",10.0214
"2014-06-09",8.8414
"2014-06-10",7.6812
"2014-06-11",9.6917
"2014-06-12",10.8309
"2014-06-13",9.3013
"2014-06-14",9.191
"2014-06-15",8.7113
"2014-06-16",8.7013
"2014-06-17",7.7209
"2014-06-18",7.3912
"2014-06-19",8.4212
"2014-06-20",7.9415
"2014-06-21",7.8114
"2014-06-22",8.9108
"2014-06-23",9.7017
"2014-06-24",10.4912
"2014-06-25",13.4016
"2014-06-26",14.6015
"2014-06-27",14.0313
"2014-06-28",13.5318
"2014-06-29",11.4915
"2014-06-30",11.7692
"2014-07-01",12.9988
"2014-07-02",11.7593
"2014-07-03",11.0589
"2014-07-04",11.0094
"2014-07-05",10.9585
"2014-07-06",12.6096
"2014-07-07",14.6697
"2014-07-08",14.5693
"2014-07-09",11.6589
"2014-07-10",11.1792
"2014-07-11",12.4794
"2014-07-12",13.6495
"2014-07-13",14.1887
"2014-07-14",14.0995
"2014-07-15",13.8789
"2014-07-16",13.1996
"2014-07-17",11.0094
"2014-07-18",10.9994
"2014-07-19",14.1094
"2014-07-20",12.4484
"2014-07-21",13.6991
"2014-07-22",14.5296
"2014-07-23",12.4187
"2014-07-24",10.6685
"2014-07-25",10.459
"2014-07-26",10.9288
"2014-07-27",12.679
"2014-07-28",13.6793
"2014-07-29",13.2393
"2014-07-30",13.2591
"2014-07-31",14.5581
"2014-08-01",14.568
"2014-08-02",13.4475
"2014-08-03",12.8575
"2014-08-04",13.3372
"2014-08-05",11.587
"2014-08-06",11.9774
"2014-08-07",12.2476
"2014-08-08",10.5073
"2014-08-09",11.1581
"2014-08-10",14.1069
"2014-08-11",16.5971
"2014-08-12",14.3573
"2014-08-13",13.207
"2014-08-14",15.3477
"2014-08-15",14.0375
"2014-08-16",14.5978
"2014-08-17",14.6374
"2014-08-18",14.2978
"2014-08-19",15.287
"2014-08-20",10.397
"2014-08-21",8.7175
"2014-08-22",10.9672
"2014-08-23",11.0379
"2014-08-24",11.4581
"2014-08-25",12.938
"2014-08-26",13.5281
"2014-08-27",13.7276
"2014-08-28",12.7881
"2014-08-29",12.1274
"2014-08-30",11.468
"2014-08-31",9.4054
"2014-09-01",8.9654
"2014-09-02",9.0745
"2014-09-03",6.6747
"2014-09-04",9.1848
"2014-09-05",12.8153
"2014-09-06",8.6245
"2014-09-07",8.2254
"2014-09-08",8.2353
"2014-09-09",9.8851
"2014-09-10",8.5154
"2014-09-11",10.7044
"2014-09-12",8.1746
"2014-09-13",7.3044
"2014-09-14",7.675
"2014-09-15",8.9951
"2014-09-16",10.345
"2014-09-17",13.6954
"2014-09-18",11.5746
"2014-09-19",10.6548
"2014-09-20",12.1448
"2014-09-21",12.6344
"2014-09-22",12.3654
"2014-09-23",12.7844
"2014-09-24",13.0248
"2014-09-25",11.7952
"2014-09-26",10.6251
"2014-09-27",10.0549
"2014-09-28",8.5452
"2014-09-29",8.7745
"2014-09-30",6.4405
"2014-10-01",5.7314
"2014-10-02",5.4712
"2014-10-03",6.4206
"2014-10-04",7.3106
"2014-10-05",8.4807
"2014-10-06",10.8507
"2014-10-07",10.3512
"2014-10-08",7.9812
"2014-10-09",6.971
"2014-10-10",8.1213
"2014-10-11",7.6416
"2014-10-12",5.051
"2014-10-13",4.9208
"2014-10-14",11.4407
"2014-10-15",9.0906
"2014-10-16",8.2006
"2014-10-17",11.2808
"2014-10-18",11.6713
"2014-10-19",12.3009
"2014-10-20",10.671
"2014-10-21",10.7714
"2014-10-22",12.0704
"2014-10-23",9.5306
"2014-10-24",8.6914
"2014-10-25",8.5315
"2014-10-26",6.9809
"2014-10-27",6.521
"2014-10-28",11.1507
"2014-10-29",11.5609
"2014-10-30",11.7816
"2014-10-31",5.4352
"2014-11-01",4.6952
"2014-11-02",7.085
"2014-11-03",10.6648
"2014-11-04",11.8944
"2014-11-05",10.5941
"2014-11-06",5.8244
"2014-11-07",3.6143
"2014-11-08",3.8548
"2014-11-09",3.6751
"2014-11-10",2.5248
"2014-11-11",0.7448
"2014-11-12",-0.1352
"2014-11-13",0.4548
"2014-11-14",-1.7652
"2014-11-15",-4.6558
"2014-11-16",-5.7751
"2014-11-17",-5.195
"2014-11-18",-3.9257
"2014-11-19",0.6544
"2014-11-20",6.1442
"2014-11-21",8.275
"2014-11-22",4.8142
"2014-11-23",5.6248
"2014-11-24",4.1349
"2014-11-25",8.6245
"2014-11-26",7.6341
"2014-11-27",10.9152
"2014-11-28",5.455
"2014-11-29",-1.2855
"2014-11-30",-2.4717
"2014-12-01",-0.4823
"2014-12-02",1.1675
"2014-12-03",2.3773
"2014-12-04",3.7482
"2014-12-05",6.878
"2014-12-06",3.2375
"2014-12-07",2.8173
"2014-12-08",4.368
"2014-12-09",11.4581
"2014-12-10",5.8182
"2014-12-11",6.4578
"2014-12-12",2.2372
"2014-12-13",1.7774
"2014-12-14",2.3872
"2014-12-15",3.4173
"2014-12-16",4.1473
"2014-12-17",4.1473
"2014-12-18",5.5877
"2014-12-19",6.3574
"2014-12-20",8.9976
"2014-12-21",9.838
"2014-12-22",8.4373
"2014-12-23",9.098
"2014-12-24",2.888
"2014-12-25",3.7482
"2014-12-26",2.4975
"2014-12-27",2.7182
"2014-12-28",2.9772
"2014-12-29",-2.3019
"2014-12-30",-6.5622
"2014-12-31",-6.3196
"2015-01-01",-6.1101
"2015-01-02",-4.7498
"2015-01-03",0.4901
"2015-01-04",4.2098
"2015-01-05",4.5907
"2015-01-06",3.2397
"2015-01-07",2.8704
"2015-01-08",1.9905
"2015-01-09",1.1801
"2015-01-10",1.8805
"2015-01-11",5.9406
"2015-01-12",5.98
"2015-01-13",0.0606
"2015-01-14",-1.3796
"2015-01-15",-0.6098
"2015-01-16",4.8107
"2015-01-17",6.1398
"2015-01-18",5.87
"2015-01-19",3.2397
"2015-01-20",0.8304
"2015-01-21",1.0898
"2015-01-22",3.8
"2015-01-23",5.5597
"2015-01-24",5.3803
"2015-01-25",4.6903
"2015-01-26",3.91
"2015-01-27",5.3097
"2015-01-28",6.6399
"2015-01-29",1.5598
"2015-01-30",0.2504
"2015-01-31",1.165
"2015-02-01",3.9748
"2015-02-02",5.5655
"2015-02-03",6.8749
"2015-02-04",8.0257
"2015-02-05",9.2749
"2015-02-06",10.7047
"2015-02-07",8.145
"2015-02-08",8.2248
"2015-02-09",9.1452
"2015-02-10",5.1754
"2015-02-11",4.615
"2015-02-12",4.8848
"2015-02-13",4.1554
"2015-02-14",4.2955
"2015-02-15",2.9757
"2015-02-16",2.6851
"2015-02-17",1.1153
"2015-02-18",4.4448
"2015-02-19",4.1253
"2015-02-20",3.565
"2015-02-21",4.1554
"2015-02-22",0.3048
"2015-02-23",-2.2549
"2015-02-24",-2.2653
"2015-02-25",0.3048
"2015-02-26",7.5047
"2015-02-27",5.5956
"2015-02-28",-1.1817
"2015-03-01",-2.5015
"2015-03-02",-0.1826
"2015-03-03",-2.182
"2015-03-04",-2.6022
"2015-03-05",-1.3623
"2015-03-06",0.6081
"2015-03-07",0.8177
"2015-03-08",0.8582
"2015-03-09",1.6976
"2015-03-10",2.398
"2015-03-11",9.5574
"2015-03-12",7.7374
"2015-03-13",7.3785
"2015-03-14",11.8578
"2015-03-15",3.8081
"2015-03-16",3.3879
"2015-03-17",4.3881
"2015-03-18",3.3381
"2015-03-19",2.5184
"2015-03-20",4.6475
"2015-03-21",6.4674
"2015-03-22",7.0382
"2015-03-23",6.6584
"2015-03-24",6.2579
"2015-03-25",6.7383
"2015-03-26",6.3377
"2015-03-27",6.8784
"2015-03-28",5.5377
"2015-03-29",3.8984
"2015-03-30",4.4078
"2015-03-31",5.268
"2015-04-01",2.8877
"2015-04-02",1.2275
"2015-04-03",0.8571
"2015-04-04",1.187
"2015-04-05",1.0076
"2015-04-06",3.7479
"2015-04-07",5.5574
"2015-04-08",3.947
"2015-04-09",3.2177
"2015-04-10",3.1274
"2015-04-11",2.0171
"2015-04-12",1.488
"2015-04-13",3.4376
"2015-04-14",1.3271
"2015-04-15",0.9474
"2015-04-16",1.8272
"2015-04-17",3.7873
"2015-04-18",4.6671
"2015-04-19",4.7574
"2015-04-20",4.2376
"2015-04-21",2.2371
"2015-04-22",2.068
"2015-04-23",3.4272
"2015-04-24",6.1676
"2015-04-25",2.6978
"2015-04-26",3.9679
"2015-04-27",9.2679
"2015-04-28",2.7372
"2015-04-29",2.2174
"2015-04-30",3.3983
"2015-05-01",5.0283
"2015-05-02",4.6289
"2015-05-03",4.1184
"2015-05-04",4.5688
"2015-05-05",3.8787
"2015-05-06",3.7386
"2015-05-07",3.6078
"2015-05-08",4.8883
"2015-05-09",5.8086
"2015-05-10",8.1183
"2015-05-11",8.2584
"2015-05-12",8.2179
"2015-05-13",7.7479
"2015-05-14",8.3985
"2015-05-15",9.408
"2015-05-16",9.8179
"2015-05-17",8.2387
"2015-05-18",8.3279
"2015-05-19",9.9186
"2015-05-20",11.9481
"2015-05-21",11.6783
"2015-05-22",10.6179
"2015-05-23",10.5785
"2015-05-24",9.0688
"2015-05-25",8.1484
"2015-05-26",8.7782
"2015-05-27",8.358
"2015-05-28",9.8086
"2015-05-29",10.1085
"2015-05-30",9.848
"2015-05-31",11.2951
"2015-06-01",11.4051
"2015-06-02",10.6144
"2015-06-03",10.1142
"2015-06-04",10.355
"2015-06-05",9.6952
"2015-06-06",12.3151
"2015-06-07",12.2248
"2015-06-08",14.0042
"2015-06-09",9.1545
"2015-06-10",7.7143
"2015-06-11",7.925
"2015-06-12",6.9849
"2015-06-13",6.3146
"2015-06-14",6.6642
"2015-06-15",8.0743
"2015-06-16",7.4549
"2015-06-17",7.9944
"2015-06-18",9.5446
"2015-06-19",9.2841
"2015-06-20",10.1443
"2015-06-21",8.5941
"2015-06-22",8.2943
"2015-06-23",8.4147
"2015-06-24",12.1449
"2015-06-25",11.8647
"2015-06-26",16.0742
"2015-06-27",16.1344
"2015-06-28",14.4244
"2015-06-29",13.6951
"2015-06-30",13.5087
"2015-07-01",14.5379
"2015-07-02",14.2485
"2015-07-03",12.9784
"2015-07-04",12.7782
"2015-07-05",12.5281
"2015-07-06",11.6679
"2015-07-07",11.2882
"2015-07-08",11.6679
"2015-07-09",13.1787
"2015-07-10",14.5182
"2015-07-11",14.4788
"2015-07-12",13.5388
"2015-07-13",12.4181
"2015-07-14",10.5889
"2015-07-15",9.9082
"2015-07-16",9.9279
"2015-07-17",9.3779
"2015-07-18",13.3385
"2015-07-19",12.5188
"2015-07-20",11.639
"2015-07-21",10.0587
"2015-07-22",9.408
"2015-07-23",9.7484
"2015-07-24",9.5689
"2015-07-25",10.9779
"2015-07-26",9.9487
"2015-07-27",11.0682
"2015-07-28",12.2479
"2015-07-29",14.4187
"2015-07-30",15.038
"2015-07-31",14.8088
"2015-08-01",14.5981
"2015-08-02",15.148
"2015-08-03",12.5582
"2015-08-04",10.2589
"2015-08-05",9.0781
"2015-08-06",11.698
"2015-08-07",11.6482
"2015-08-08",11.8288
"2015-08-09",14.458
"2015-08-10",13.019
"2015-08-11",14.3388
"2015-08-12",11.9481
"2015-08-13",11.368
"2015-08-14",15.4583
"2015-08-15",13.019
"2015-08-16",11.8786
"2015-08-17",11.5788
"2015-08-18",12.6786
"2015-08-19",12.8488
"2015-08-20",10.399
"2015-08-21",9.819
"2015-08-22",9.6384
"2015-08-23",10.2381
"2015-08-24",9.158
"2015-08-25",8.1785
"2015-08-26",9.3582
"2015-08-27",10.1582
"2015-08-28",17.0085
"2015-08-29",14.2184
"2015-08-30",11.2685
"2015-08-31",10.9721
"2015-09-01",14.032
"2015-09-02",9.4925
"2015-09-03",6.5323
"2015-09-04",5.5725
"2015-09-05",5.5215
"2015-09-06",7.5418
"2015-09-07",10.142
"2015-09-08",9.4323
"2015-09-09",12.4019
"2015-09-10",11.4618
"2015-09-11",11.6424
"2015-09-12",10.6421
"2015-09-13",9.6523
"2015-09-14",5.7021
"2015-09-15",6.7024
"2015-09-16",10.6618
"2015-09-17",9.232
"2015-09-18",8.2619
"2015-09-19",8.1125
"2015-09-20",10.2323
"2015-09-21",7.962
"2015-09-22",4.9716
"2015-09-23",4.2214
"2015-09-24",9.3814
"2015-09-25",10.1119
"2015-09-26",7.5325
"2015-09-27",4.4923
"2015-09-28",4.6915
"2015-09-29",5.8723
"2015-09-30",5.6674
"2015-10-01",6.0379
"2015-10-02",6.7279
"2015-10-03",7.7976
"2015-10-04",7.8775
"2015-10-05",7.4677
"2015-10-06",9.1279
"2015-10-07",11.0277
"2015-10-08",8.8674
"2015-10-09",8.1577
"2015-10-10",10.0679
"2015-10-11",7.2176
"2015-10-12",7.0277
"2015-10-13",7.1678
"2015-10-14",6.3273
"2015-10-15",7.5476
"2015-10-16",8.2283
"2015-10-17",12.3278
"2015-10-18",11.4977
"2015-10-19",10.8378
"2015-10-20",6.9073
"2015-10-21",8.3279
"2015-10-22",3.4677
"2015-10-23",3.0278
"2015-10-24",7.6981
"2015-10-25",8.468
"2015-10-26",5.0874
"2015-10-27",4.1577
"2015-10-28",10.3574
"2015-10-29",10.2578
"2015-10-30",12.2572
"2015-10-31",12.5501
"2015-11-01",8.38
"2015-11-02",3.7699
"2015-11-03",1.51
"2015-11-04",1.7103
"2015-11-05",4.2608
"2015-11-06",3.2698
"2015-11-07",5.5898
"2015-11-08",5.0909
"2015-11-09",1.6802
"2015-11-10",2.5902
"2015-11-11",2.1201
"2015-11-12",2.8808
"2015-11-13",10.7302
"2015-11-14",8.0303
"2015-11-15",1.7601
"2015-11-16",2.0102
"2015-11-17",5.87
"2015-11-18",3.5303
"2015-11-19",5.1198
"2015-11-20",0.6302
"2015-11-21",-1.6691
"2015-11-22",-1.9296
"2015-11-23",-1.8694
"2015-11-24",1.6003
"2015-11-25",-2.8395
"2015-11-26",-3.9301
"2015-11-27",-4.4997
"2015-11-28",-5.1098
"2015-11-29",-5.4398
"2015-11-30",-5.9492
"2015-12-01",-0.67
"2015-12-02",4.0501
"2015-12-03",6.2301
"2015-12-04",4.7806
"2015-12-05",6.0298
"2015-12-06",8.9808
"2015-12-07",10.8309
"2015-12-08",11.6505
"2015-12-09",8.3499
"2015-12-10",5.7299
"2015-12-11",5.7704
"2015-12-12",5.5702
"2015-12-13",2.7303
"2015-12-14",1.1407
"2015-12-15",0.0606
"2015-12-16",4.1901
"2015-12-17",7.2709
"2015-12-18",4.96
"2015-12-19",3.1505
"2015-12-20",5.2101
"2015-12-21",5.4498
"2015-12-22",3.58
"2015-12-23",1.3306
"2015-12-24",1.1106
"2015-12-25",-1.6992
"2015-12-26",-1.7698
"2015-12-27",0.9404
"2015-12-28",2.5508
"2015-12-29",1.3306
"2015-12-30",-2.8696
"2015-12-31",-5.0334
"2016-01-01",-5.05
"2016-01-02",-5.95
"2016-01-03",-3.85
"2016-01-04",-0.45
"2016-01-05",0.65
"2016-01-06",0.95
"2016-01-07",1.65
"2016-01-08",2.45
"2016-01-09",3.05
"2016-01-10",1.05
"2016-01-11",2.15
"2016-01-12",4.35
"2016-01-13",3.85
"2016-01-14",3.95
"2016-01-15",3.25
"2016-01-16",5.45
"2016-01-17",5.85
"2016-01-18",4.55
"2016-01-19",4.75
"2016-01-20",3.05
"2016-01-21",8.05
"2016-01-22",7.45
"2016-01-23",4.65
"2016-01-24",4.45
"2016-01-25",5.05
"2016-01-26",8.65
"2016-01-27",8.95
"2016-01-28",6.55
"2016-01-29",3.55
"2016-01-30",0.65
"2016-01-31",0.15
"2016-02-01",0.55
"2016-02-02",2.55
"2016-02-03",5.35
"2016-02-04",3.65
"2016-02-05",3.35
"2016-02-06",3.75
"2016-02-07",4.55
"2016-02-08",2.35
"2016-02-09",1.85
"2016-02-10",4.45
"2016-02-11",9.05
"2016-02-12",4.75
"2016-02-13",4.45
"2016-02-14",9.45
"2016-02-15",7.35
"2016-02-16",7.45
"2016-02-17",6.65
"2016-02-18",6.25
"2016-02-19",3.75
"2016-02-20",0.75
"2016-02-21",1.35
"2016-02-22",0.55
"2016-02-23",0.05
"2016-02-24",3.75
"2016-02-25",2.95
"2016-02-26",4.85
"2016-02-27",7.25
"2016-02-28",3.95
"2016-02-29",4.35
"2016-03-01",5.25
"2016-03-02",4.55
"2016-03-03",4.05
"2016-03-04",3.75
"2016-03-05",7.75
"2016-03-06",5.35
"2016-03-07",0.85
"2016-03-08",1.75
"2016-03-09",7.15
"2016-03-10",3.15
"2016-03-11",3.65
"2016-03-12",4.05
"2016-03-13",4.65
"2016-03-14",4.35
"2016-03-15",5.05
"2016-03-16",3.15
"2016-03-17",2.05
"2016-03-18",5.25
"2016-03-19",8.05
"2016-03-20",7.75
"2016-03-21",5.95
"2016-03-22",4.65
"2016-03-23",4.75
"2016-03-24",3.55
"2016-03-25",3.15
"2016-03-26",5.25
"2016-03-27",3.55
"2016-03-28",1.85
"2016-03-29",1.45
"2016-03-30",2.75
"2016-03-31",5.05
"2016-04-01",5.95
"2016-04-02",6.25
"2016-04-03",5.35
"2016-04-04",4.35
"2016-04-05",5.15
"2016-04-06",4.05
"2016-04-07",7.15
"2016-04-08",8.75
"2016-04-09",8.85
"2016-04-10",7.75
"2016-04-11",9.15
"2016-04-12",7.85
"2016-04-13",6.25
"2016-04-14",5.95
"2016-04-15",5.25
"2016-04-16",4.75
"2016-04-17",6.25
"2016-04-18",8.95
"2016-04-19",9.35
"2016-04-20",7.95
"2016-04-21",7.75
"2016-04-22",7.25
"2016-04-23",8.15
"2016-04-24",4.55
"2016-04-25",2.05
"2016-04-26",2.25
"2016-04-27",7.95
"2016-04-28",8.25
"2016-04-29",5.55
"2016-04-30",5.65
"2016-05-01",8.65
"2016-05-02",9.75
"2016-05-03",10.25
"2016-05-04",11.85
"2016-05-05",8.65
"2016-05-06",9.25
"2016-05-07",10.35
"2016-05-08",7.55
"2016-05-09",5.45
"2016-05-10",5.75
"2016-05-11",8.35
"2016-05-12",7.85
"2016-05-13",8.85
"2016-05-14",11.25
"2016-05-15",11.15
"2016-05-16",8.95
"2016-05-17",8.35
"2016-05-18",8.85
"2016-05-19",8.15
"2016-05-20",7.15
"2016-05-21",7.85
"2016-05-22",8.55
"2016-05-23",8.05
"2016-05-24",8.85
"2016-05-25",10.45
"2016-05-26",9.25
"2016-05-27",4.55
"2016-05-28",5.15
"2016-05-29",7.65
"2016-05-30",8.85
"2016-05-31",9.45
"2016-06-01",11.55
"2016-06-02",12.15
"2016-06-03",12.25
"2016-06-04",15.35
"2016-06-05",15.25
"2016-06-06",13.65
"2016-06-07",13.25
"2016-06-08",11.15
"2016-06-09",8.15
"2016-06-10",8.65
"2016-06-11",8.65
"2016-06-12",7.85
"2016-06-13",8.05
"2016-06-14",7.25
"2016-06-15",7.15
"2016-06-16",7.75
"2016-06-17",10.15
"2016-06-18",6.95
"2016-06-19",7.05
"2016-06-20",8.75
"2016-06-21",8.65
"2016-06-22",8.75
"2016-06-23",10.35
"2016-06-24",9.25
"2016-06-25",10.85
"2016-06-26",12.15
"2016-06-27",11.15
"2016-06-28",10.65
"2016-06-29",9.85
"2016-06-30",9.75
"2016-07-01",10.15
"2016-07-02",11.25
"2016-07-03",10.25
"2016-07-04",9.85
"2016-07-05",10.25
"2016-07-06",10.75
"2016-07-07",12.75
"2016-07-08",13.65
"2016-07-09",13.05
"2016-07-10",12.65
"2016-07-11",12.75
"2016-07-12",12.65
"2016-07-13",11.45
"2016-07-14",9.85
"2016-07-15",9.45
"2016-07-16",12.25
"2016-07-17",14.75
"2016-07-18",15.45
"2016-07-19",10.05
"2016-07-20",10.45
"2016-07-21",12.75
"2016-07-22",11.75
"2016-07-23",12.55
"2016-07-24",11.95
"2016-07-25",12.85
"2016-07-26",12.55
"2016-07-27",13.05
"2016-07-28",13.95
"2016-07-29",12.95
"2016-07-30",9.95
"2016-07-31",9.05
"2016-08-01",9.15
"2016-08-02",9.45
"2016-08-03",11.25
"2016-08-04",11.75
"2016-08-05",8.35
"2016-08-06",7.95
"2016-08-07",9.25
"2016-08-08",10.95
"2016-08-09",11.65
"2016-08-10",11.65
"2016-08-11",11.65
"2016-08-12",13.45
"2016-08-13",14.45
"2016-08-14",12.95
"2016-08-15",11.95
"2016-08-16",11.85
"2016-08-17",11.45
"2016-08-18",12.15
"2016-08-19",15.25
"2016-08-20",11.25
"2016-08-21",10.45
"2016-08-22",9.85
"2016-08-23",9.05
"2016-08-24",10.75
"2016-08-25",14.55
"2016-08-26",12.25
"2016-08-27",11.35
"2016-08-28",10.85
"2016-08-29",10.55
"2016-08-30",11.25
"2016-08-31",11.55
"2016-09-01",12.15
"2016-09-02",8.55
"2016-09-03",7.15
"2016-09-04",7.75
"2016-09-05",8.65
"2016-09-06",11.55
"2016-09-07",8.85
"2016-09-08",7.85
"2016-09-09",8.45
"2016-09-10",10.05
"2016-09-11",6.75
"2016-09-12",6.85
"2016-09-13",6.15
"2016-09-14",5.85
"2016-09-15",5.75
"2016-09-16",8.35
"2016-09-17",11.95
"2016-09-18",8.45
"2016-09-19",7.95
"2016-09-20",6.35
"2016-09-21",5.65
"2016-09-22",6.95
"2016-09-23",9.25
"2016-09-24",8.35
"2016-09-25",7.75
"2016-09-26",10.65
"2016-09-27",9.85
"2016-09-28",7.05
"2016-09-29",5.05
"2016-09-30",4.75
"2016-10-01",9.55
