,"(deg C) Minimum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"2012-03-31",15.4162
"2012-04-01",11.3592
"2012-04-02",9.2026
"2012-04-03",8.0926
"2012-04-04",15.668
"2012-04-05",7.3469
"2012-04-06",6.5128
"2012-04-07",4.4293
"2012-04-08",5.7594
"2012-04-09",7.6107
"2012-04-10",6.6502
"2012-04-11",0.4377
"2012-04-12",-1.3875
"2012-04-13",4.4718
"2012-04-14",6.3395
"2012-04-15",14.0838
"2012-04-16",14.2256
"2012-04-17",15.1512
"2012-04-18",13.1494
"2012-04-19",11.3417
"2012-04-20",12.1497
"2012-04-21",14.2158
"2012-04-22",7.7198
"2012-04-23",4.0836
"2012-04-24",2.8025
"2012-04-25",4.6233
"2012-04-26",12.492
"2012-04-27",13.41
"2012-04-28",11.5424
"2012-04-29",14.5865
"2012-04-30",13.1996
"2012-05-01",16.0387
"2012-05-02",16.4432
"2012-05-03",16.0813
"2012-05-04",16.7201
"2012-05-05",17.2435
"2012-05-06",14.7107
"2012-05-07",12.9794
"2012-05-08",14.4905
"2012-05-09",12.3361
"2012-05-10",9.6627
"2012-05-11",10.2558
"2012-05-12",10.6712
"2012-05-13",11.852
"2012-05-14",16.0453
"2012-05-15",16.9906
"2012-05-16",17.925
"2012-05-17",16.2557
"2012-05-18",12.1736
"2012-05-19",10.0585
"2012-05-20",8.5048
"2012-05-21",14.9975
"2012-05-22",17.6524
"2012-05-23",17.9347
"2012-05-24",18.6162
"2012-05-25",17.8268
"2012-05-26",17.6469
"2012-05-27",16.7681
"2012-05-28",18.5726
"2012-05-29",18.868
"2012-05-30",18.227
"2012-05-31",17.1606
"2012-06-01",17.2261
"2012-06-02",11.647
"2012-06-03",9.944
"2012-06-04",13.9486
"2012-06-05",12.758
"2012-06-06",13.1102
"2012-06-07",11.8716
"2012-06-08",14.1471
"2012-06-09",14.8143
"2012-06-10",15.788
"2012-06-11",18.6783
"2012-06-12",18.9476
"2012-06-13",19.6432
"2012-06-14",15.4456
"2012-06-15",13.676
"2012-06-16",11.6328
"2012-06-17",11.9599
"2012-06-18",14.3946
"2012-06-19",18.2651
"2012-06-20",19.7904
"2012-06-21",19.532
"2012-06-22",20.86
"2012-06-23",19.7697
"2012-06-24",21.2721
"2012-06-25",20.4577
"2012-06-26",13.9584
"2012-06-27",12.0035
"2012-06-28",14.9986
"2012-06-29",18.7361
"2012-06-30",23.661
"2012-07-01",23.2161
"2012-07-02",22.7626
"2012-07-03",21.5305
"2012-07-04",22.4704
"2012-07-05",23.0013
"2012-07-06",22.587
"2012-07-07",23.5345
"2012-07-08",24.1582
"2012-07-09",23.8976
"2012-07-10",22.3919
"2012-07-11",20.6768
"2012-07-12",19.3227
"2012-07-13",20.8993
"2012-07-14",21.3059
"2012-07-15",21.5055
"2012-07-16",22.5805
"2012-07-17",22.1356
"2012-07-18",21.6614
"2012-07-19",22.8193
"2012-07-20",22.7092
"2012-07-21",22.7462
"2012-07-22",22.1629
"2012-07-23",23.3491
"2012-07-24",22.0212
"2012-07-25",21.2089
"2012-07-26",22.3711
"2012-07-27",23.3622
"2012-07-28",23.2946
"2012-07-29",21.8151
"2012-07-30",21.2438
"2012-07-31",20.872
"2012-08-01",22.1411
"2012-08-02",21.0552
"2012-08-03",19.7294
"2012-08-04",21.2035
"2012-08-05",20.3432
"2012-08-06",19.9398
"2012-08-07",19.7883
"2012-08-08",19.5178
"2012-08-09",20.0423
"2012-08-10",21.3278
"2012-08-11",21.1468
"2012-08-12",20.8219
"2012-08-13",21.0672
"2012-08-14",20.0695
"2012-08-15",20.4675
"2012-08-16",18.0547
"2012-08-17",19.4819
"2012-08-18",20.6114
"2012-08-19",20.4424
"2012-08-20",18.2717
"2012-08-21",18.8604
"2012-08-22",19.8122
"2012-08-23",18.8332
"2012-08-24",17.3046
"2012-08-25",15.9766
"2012-08-26",16.5097
"2012-08-27",20.0739
"2012-08-28",18.4952
"2012-08-29",18.7154
"2012-08-30",19.5451
"2012-08-31",20.9102
"2012-09-01",21.7966
"2012-09-02",24.5354
"2012-09-03",22.5532
"2012-09-04",21.0737
"2012-09-05",20.5373
"2012-09-06",22.6786
"2012-09-07",22.4857
"2012-09-08",21.6058
"2012-09-09",14.52
"2012-09-10",12.6196
"2012-09-11",14.2953
"2012-09-12",13.627
"2012-09-13",12.4331
"2012-09-14",15.3737
"2012-09-15",18.3643
"2012-09-16",18.8386
"2012-09-17",18.2717
"2012-09-18",19.797
"2012-09-19",15.2188
"2012-09-20",14.1743
"2012-09-21",13.7687
"2012-09-22",14.9168
"2012-09-23",10.27
"2012-09-24",7.6892
"2012-09-25",9.449
"2012-09-26",12.4004
"2012-09-27",15.3355
"2012-09-28",15.7978
"2012-09-29",16.7703
"2012-09-30",14.5047
"2012-10-01",14.5897
"2012-10-02",18.7786
"2012-10-03",20.4653
"2012-10-04",16.4966
"2012-10-05",15.1578
"2012-10-06",14.5788
"2012-10-07",10.306
"2012-10-08",8.2944
"2012-10-09",7.3992
"2012-10-10",10.1969
"2012-10-11",6.4212
"2012-10-12",6.9489
"2012-10-13",5.6558
"2012-10-14",8.4241
"2012-10-15",9.9309
"2012-10-16",6.3787
"2012-10-17",7.3927
"2012-10-18",8.6792
"2012-10-19",9.0456
"2012-10-20",6.2544
"2012-10-21",5.0747
"2012-10-22",6.684
"2012-10-23",8.3565
"2012-10-24",10.2307
"2012-10-25",13.6139
"2012-10-26",13.0873
"2012-10-27",12.9194
"2012-10-28",11.3134
"2012-10-29",4.7738
"2012-10-30",3.6944
"2012-10-31",2.0415
"2012-11-01",0.3548
"2012-11-02",0.6187
"2012-11-03",0.079
"2012-11-04",3.6922
"2012-11-05",0.6427
"2012-11-06",-1.1628
"2012-11-07",2.0753
"2012-11-08",-1.3755
"2012-11-09",-1.6709
"2012-11-10",0.9141
"2012-11-11",4.4598
"2012-11-12",9.002
"2012-11-13",2.832
"2012-11-14",1.2031
"2012-11-15",3.1045
"2012-11-16",4.0869
"2012-11-17",-0.4051
"2012-11-18",4.2832
"2012-11-19",6.4801
"2012-11-20",3.8318
"2012-11-21",2.3882
"2012-11-22",-0.5894
"2012-11-23",0.6896
"2012-11-24",-2.8561
"2012-11-25",-6.4137
"2012-11-26",-3.1614
"2012-11-27",2.0284
"2012-11-28",1.3612
"2012-11-29",-1.5979
"2012-11-30",0.9305
"2012-12-01",4.3028
"2012-12-02",8.4612
"2012-12-03",10.7224
"2012-12-04",11.0288
"2012-12-05",9.4741
"2012-12-06",4.9581
"2012-12-07",5.9142
"2012-12-08",9.5231
"2012-12-09",9.5907
"2012-12-10",15.5143
"2012-12-11",10.3747
"2012-12-12",3.4785
"2012-12-13",0.5947
"2012-12-14",0.1477
"2012-12-15",0.6241
"2012-12-16",9.0652
"2012-12-17",11.8356
"2012-12-18",4.2068
"2012-12-19",1.3056
"2012-12-20",1.6872
"2012-12-21",0.6241
"2012-12-22",-1.4954
"2012-12-23",-2.5301
"2012-12-24",3.4
"2012-12-25",1.9597
"2012-12-26",3.581
"2012-12-27",-0.5817
"2012-12-28",-2.1845
"2012-12-29",2.1407
"2012-12-30",-2.4778
"2012-12-31",-3.0916
"2013-01-01",3.6601
"2013-01-02",3.288
"2013-01-03",1.1214
"2013-01-04",-2.2794
"2013-01-05",-4.2333
"2013-01-06",1.9023
"2013-01-07",-0.2498
"2013-01-08",-2.627
"2013-01-09",8.2194
"2013-01-10",8.7841
"2013-01-11",7.1578
"2013-01-12",14.3805
"2013-01-13",11.9132
"2013-01-14",12.5325
"2013-01-15",13.5295
"2013-01-16",13.9617
"2013-01-17",2.5406
"2013-01-18",-1.4985
"2013-01-19",-3.3644
"2013-01-20",1.264
"2013-01-21",-1.3203
"2013-01-22",-4.9038
"2013-01-23",-7.3266
"2013-01-24",-6.881
"2013-01-25",-8.132
"2013-01-26",-6.0411
"2013-01-27",-5.7237
"2013-01-28",-2.0021
"2013-01-29",5.3276
"2013-01-30",13.6298
"2013-01-31",-0.5472
"2013-02-01",-5.5544
"2013-02-02",-7.0058
"2013-02-03",0.5856
"2013-02-04",-3.6395
"2013-02-05",1.4144
"2013-02-06",2.9405
"2013-02-07",0.56
"2013-02-08",2.4358
"2013-02-09",-2.5267
"2013-02-10",-2.5278
"2013-02-11",6.7256
"2013-02-12",7.0152
"2013-02-13",6.3357
"2013-02-14",1.0836
"2013-02-15",0.0543
"2013-02-16",-1.2479
"2013-02-17",-6.7452
"2013-02-18",-5.5209
"2013-02-19",-1.689
"2013-02-20",-3.0346
"2013-02-21",-4.446
"2013-02-22",0.1011
"2013-02-23",2.6731
"2013-02-24",3.7035
"2013-02-25",-0.6397
"2013-02-26",1.7296
"2013-02-27",4.8119
"2013-02-28",1.5102
"2013-03-01",-0.3267
"2013-03-02",0.4809
"2013-03-03",-2.7551
"2013-03-04",-2.6704
"2013-03-05",1.1482
"2013-03-06",1.538
"2013-03-07",-1.4774
"2013-03-08",-2.5701
"2013-03-09",-2.0789
"2013-03-10",2.6865
"2013-03-11",2.7979
"2013-03-12",6.4761
"2013-03-13",1.0657
"2013-03-14",-2.9544
"2013-03-15",-1.034
"2013-03-16",7.6
"2013-03-17",6.0417
"2013-03-18",4.9311
"2013-03-19",4.7417
"2013-03-20",0.6847
"2013-03-21",-4.2021
"2013-03-22",-5.7972
"2013-03-23",0.1345
"2013-03-24",1.3888
"2013-03-25",-0.3835
"2013-03-26",-1.8082
"2013-03-27",-2.6504
"2013-03-28",-0.3545
"2013-03-29",-0.9884
"2013-03-30",4.0934
"2013-03-31",8.7552
"2013-04-01",8.5714
"2013-04-02",5.4234
"2013-04-03",3.9229
"2013-04-04",3.0931
"2013-04-05",2.4771
"2013-04-06",3.9965
"2013-04-07",3.8249
"2013-04-08",10.3793
"2013-04-09",12.8221
"2013-04-10",15.0868
"2013-04-11",13.8926
"2013-04-12",15.2449
"2013-04-13",9.8435
"2013-04-14",8.7496
"2013-04-15",12.078
"2013-04-16",10.8059
"2013-04-17",16.0124
"2013-04-18",15.9311
"2013-04-19",14.4173
"2013-04-20",5.4658
"2013-04-21",3.7291
"2013-04-22",3.2646
"2013-04-23",7.6814
"2013-04-24",10.3514
"2013-04-25",10.6522
"2013-04-26",7.7504
"2013-04-27",10.3113
"2013-04-28",11.3239
"2013-04-29",15.1503
"2013-04-30",14.6434
"2013-05-01",11.7672
"2013-05-02",10.1287
"2013-05-03",7.3672
"2013-05-04",6.1664
"2013-05-05",9.4347
"2013-05-06",13.0694
"2013-05-07",11.6436
"2013-05-08",10.7714
"2013-05-09",14.2569
"2013-05-10",16.3299
"2013-05-11",17.1732
"2013-05-12",8.568
"2013-05-13",5.1683
"2013-05-14",3.7124
"2013-05-15",10.1777
"2013-05-16",14.8306
"2013-05-17",15.8999
"2013-05-18",17.9028
"2013-05-19",17.8382
"2013-05-20",14.8551
"2013-05-21",17.5942
"2013-05-22",17.1464
"2013-05-23",17.6778
"2013-05-24",7.2592
"2013-05-25",5.3878
"2013-05-26",10.4773
"2013-05-27",11.8864
"2013-05-28",14.2279
"2013-05-29",16.4959
"2013-05-30",15.1803
"2013-05-31",16.7855
"2013-06-01",18.0532
"2013-06-02",17.7791
"2013-06-03",20.5762
"2013-06-04",19.2506
"2013-06-05",18.198
"2013-06-06",17.8582
"2013-06-07",16.9158
"2013-06-08",17.2444
"2013-06-09",20.3044
"2013-06-10",19.6973
"2013-06-11",18.8474
"2013-06-12",18.4597
"2013-06-13",20.4838
"2013-06-14",15.3652
"2013-06-15",14.0474
"2013-06-16",16.0837
"2013-06-17",20.1251
"2013-06-18",20.5784
"2013-06-19",19.557
"2013-06-20",16.1405
"2013-06-21",14.454
"2013-06-22",17.299
"2013-06-23",20.0193
"2013-06-24",21.004
"2013-06-25",21.1388
"2013-06-26",21.5888
"2013-06-27",21.9664
"2013-06-28",22.1379
"2013-06-29",22.2037
"2013-06-30",19.6528
"2013-07-01",17.9094
"2013-07-02",18.3862
"2013-07-03",19.2896
"2013-07-04",20.0181
"2013-07-05",19.2228
"2013-07-06",18.5968
"2013-07-07",18.9443
"2013-07-08",21.6066
"2013-07-09",20.7177
"2013-07-10",19.9168
"2013-07-11",20.3913
"2013-07-12",20.0783
"2013-07-13",19.6049
"2013-07-14",19.9513
"2013-07-15",20.7856
"2013-07-16",20.6587
"2013-07-17",21.6311
"2013-07-18",23.283
"2013-07-19",21.395
"2013-07-20",19.5982
"2013-07-21",20.3946
"2013-07-22",20.0126
"2013-07-23",21.5543
"2013-07-24",20.1095
"2013-07-25",21.5175
"2013-07-26",20.0471
"2013-07-27",19.5024
"2013-07-28",20.1217
"2013-07-29",20.9661
"2013-07-30",19.2473
"2013-07-31",20.1975
"2013-08-01",19.0791
"2013-08-02",19.499
"2013-08-03",20.6921
"2013-08-04",20.0404
"2013-08-05",18.7215
"2013-08-06",18.4865
"2013-08-07",19.44
"2013-08-08",20.1429
"2013-08-09",21.8127
"2013-08-10",21.523
"2013-08-11",22.4922
"2013-08-12",23.1895
"2013-08-13",22.0299
"2013-08-14",16.1818
"2013-08-15",13.9439
"2013-08-16",15.8197
"2013-08-17",16.9492
"2013-08-18",17.5898
"2013-08-19",19.3821
"2013-08-20",18.7828
"2013-08-21",18.3762
"2013-08-22",21.0207
"2013-08-23",20.5962
"2013-08-24",16.761
"2013-08-25",15.1748
"2013-08-26",15.3151
"2013-08-27",15.6092
"2013-08-28",19.0836
"2013-08-29",20.4715
"2013-08-30",19.1448
"2013-08-31",21.8093
"2013-09-01",21.7748
"2013-09-02",21.8672
"2013-09-03",22.236
"2013-09-04",20.8625
"2013-09-05",20.1317
"2013-09-06",17.4929
"2013-09-07",16.1762
"2013-09-08",17.6677
"2013-09-09",20.5183
"2013-09-10",21.4918
"2013-09-11",20.9471
"2013-09-12",20.6352
"2013-09-13",16.4547
"2013-09-14",13.0917
"2013-09-15",11.5712
"2013-09-16",18.2459
"2013-09-17",15.9679
"2013-09-18",14.0753
"2013-09-19",15.7061
"2013-09-20",15.6103
"2013-09-21",16.8178
"2013-09-22",15.842
"2013-09-23",13.7523
"2013-09-24",13.1808
"2013-09-25",15.5579
"2013-09-26",11.0521
"2013-09-27",9.6898
"2013-09-28",12.4701
"2013-09-29",13.378
"2013-09-30",12.8144
"2013-10-01",10.8226
"2013-10-02",12.6361
"2013-10-03",15.1904
"2013-10-04",17.3258
"2013-10-05",17.0729
"2013-10-06",16.8757
"2013-10-07",17.8916
"2013-10-08",10.5352
"2013-10-09",10.4829
"2013-10-10",10.3448
"2013-10-11",12.5849
"2013-10-12",15.2973
"2013-10-13",15.4042
"2013-10-14",11.7795
"2013-10-15",9.9192
"2013-10-16",11.8296
"2013-10-17",15.3285
"2013-10-18",14.7971
"2013-10-19",11.6859
"2013-10-20",8.2929
"2013-10-21",5.0191
"2013-10-22",10.9285
"2013-10-23",2.3222
"2013-10-24",-0.2242
"2013-10-25",0.1022
"2013-10-26",-1.4651
"2013-10-27",3.9542
"2013-10-28",8.2405
"2013-10-29",9.0492
"2013-10-30",12.2496
"2013-10-31",11.8452
"2013-11-01",16.7165
"2013-11-02",7.0609
"2013-11-03",2.9104
"2013-11-04",0.6803
"2013-11-05",-0.5005
"2013-11-06",10.2735
"2013-11-07",5.9882
"2013-11-08",-0.4515
"2013-11-09",-1.0095
"2013-11-10",2.9438
"2013-11-11",-0.1217
"2013-11-12",-0.2365
"2013-11-13",-6.8343
"2013-11-14",-6.8855
"2013-11-15",0.2214
"2013-11-16",8.9078
"2013-11-17",12.0156
"2013-11-18",8.3609
"2013-11-19",2.1473
"2013-11-20",1.1604
"2013-11-21",6.2767
"2013-11-22",9.8847
"2013-11-23",2.7344
"2013-11-24",-7.4347
"2013-11-25",-9.149
"2013-11-26",-1.6467
"2013-11-27",-4.2065
"2013-11-28",-5.5288
"2013-11-29",-4.9796
"2013-11-30",-6.1381
"2013-12-01",-1.7403
"2013-12-02",3.7848
"2013-12-03",4.5612
"2013-12-04",8.5992
"2013-12-05",10.3871
"2013-12-06",15.5635
"2013-12-07",1.7452
"2013-12-08",-0.2877
"2013-12-09",-0.0649
"2013-12-10",-1.1087
"2013-12-11",-3.2931
"2013-12-12",-3.273
"2013-12-13",-4.1876
"2013-12-14",0.0431
"2013-12-15",0.0253
"2013-12-16",-2.0232
"2013-12-17",-0.7244
"2013-12-18",-1.3827
"2013-12-19",-2.1569
"2013-12-20",2.9516
"2013-12-21",8.7396
"2013-12-22",15.3329
"2013-12-23",9.7321
"2013-12-24",-3.6451
"2013-12-25",-5.9821
"2013-12-26",-2.217
"2013-12-27",-4.3001
"2013-12-28",-2.1613
"2013-12-29",4.5356
"2013-12-30",2.0393
"2013-12-31",2.0393
"2014-01-01",-0.4402
"2014-01-02",-3.7993
"2014-01-03",-7.8996
"2014-01-04",-7.3096
"2014-01-05",3.5201
"2014-01-06",-12.2404
"2014-01-07",-11.9901
"2014-01-08",-9.2098
"2014-01-09",-4.6793
"2014-01-10",4.7696
"2014-01-11",4.6506
"2014-01-12",0.6903
"2014-01-13",0.2899
"2014-01-14",0.4907
"2014-01-15",0.2007
"2014-01-16",-2.4804
"2014-01-17",-1.9697
"2014-01-18",-2.6701
"2014-01-19",0.6605
"2014-01-20",-1.0401
"2014-01-21",-4.9495
"2014-01-22",-8.9197
"2014-01-23",-10.0799
"2014-01-24",-10.1494
"2014-01-25",-6.4494
"2014-01-26",-4.3199
"2014-01-27",-2.1805
"2014-01-28",-7.56
"2014-01-29",-15.0095
"2014-01-30",-15.0802
"2014-01-31",-7.8909
"2014-02-01",-4.5207
"2014-02-02",5.729
"2014-02-03",3.8994
"2014-02-04",3.0194
"2014-02-05",0.3891
"2014-02-06",-2.2412
"2014-02-07",-2.0813
"2014-02-08",-2.4308
"2014-02-09",-0.9508
"2014-02-10",0.2391
"2014-02-11",-3.441
"2014-02-12",-4.4314
"2014-02-13",-1.231
"2014-02-14",-1.1603
"2014-02-15",-0.9608
"2014-02-16",-1.5111
"2014-02-17",0.2193
"2014-02-18",1.0498
"2014-02-19",10.3995
"2014-02-20",11.9997
"2014-02-21",1.9087
"2014-02-22",1.4588
"2014-02-23",1.6695
"2014-02-24",-0.191
"2014-02-25",0.0495
"2014-02-26",-4.7413
"2014-02-27",-3.7807
"2014-02-28",-0.4575
"2014-03-01",-0.4773
"2014-03-02",0.4635
"2014-03-03",-7.4968
"2014-03-04",-6.5572
"2014-03-05",-1.3772
"2014-03-06",0.1028
"2014-03-07",-1.3971
"2014-03-08",0.6333
"2014-03-09",1.7328
"2014-03-10",3.8325
"2014-03-11",6.5136
"2014-03-12",1.6435
"2014-03-13",-4.8764
"2014-03-14",-3.037
"2014-03-15",6.0128
"2014-03-16",1.3733
"2014-03-17",-0.3571
"2014-03-18",0.2726
"2014-03-19",3.3826
"2014-03-20",0.8725
"2014-03-21",3.3528
"2014-03-22",6.5433
"2014-03-23",0.1933
"2014-03-24",0.6928
"2014-03-25",-1.1368
"2014-03-26",-4.5269
"2014-03-27",-1.6276
"2014-03-28",9.9533
"2014-03-29",6.7726
"2014-03-30",4.3333
"2014-03-31",3.0256
"2014-04-01",5.8653
"2014-04-02",11.5857
"2014-04-03",13.6954
"2014-04-04",14.5854
"2014-04-05",8.9059
"2014-04-06",8.9654
"2014-04-07",8.6555
"2014-04-08",8.2861
"2014-04-09",4.4051
"2014-04-10",7.9651
"2014-04-11",11.4159
"2014-04-12",12.7149
"2014-04-13",14.7849
"2014-04-14",17.5553
"2014-04-15",0.9456
"2014-04-16",0.9258
"2014-04-17",3.6255
"2014-04-18",6.8954
"2014-04-19",8.8352
"2014-04-20",6.9759
"2014-04-21",6.9053
"2014-04-22",10.666
"2014-04-23",5.4761
"2014-04-24",8.6059
"2014-04-25",11.9253
"2014-04-26",11.085
"2014-04-27",13.2256
"2014-04-28",13.0558
"2014-04-29",13.7958
"2014-04-30",18.6386
"2014-05-01",11.5386
"2014-05-02",10.4974
"2014-05-03",10.2582
"2014-05-04",11.6985
"2014-05-05",12.9876
"2014-05-06",14.9374
"2014-05-07",15.3576
"2014-05-08",17.0682
"2014-05-09",18.6486
"2014-05-10",16.9578
"2014-05-11",16.9678
"2014-05-12",19.0886
"2014-05-13",19.2274
"2014-05-14",17.8776
"2014-05-15",13.2083
"2014-05-16",8.3679
"2014-05-17",10.0276
"2014-05-18",7.768
"2014-05-19",8.8984
"2014-05-20",13.2479
"2014-05-21",18.3486
"2014-05-22",17.6582
"2014-05-23",13.6781
"2014-05-24",11.9179
"2014-05-25",14.6585
"2014-05-26",18.5482
"2014-05-27",19.2683
"2014-05-28",18.8085
"2014-05-29",18.268
"2014-05-30",18.3684
"2014-05-31",13.5144
"2014-06-01",10.9251
"2014-06-02",14.3846
"2014-06-03",17.8751
"2014-06-04",21.4846
"2014-06-05",20.0852
"2014-06-06",17.6445
"2014-06-07",17.0446
"2014-06-08",19.9748
"2014-06-09",20.1546
"2014-06-10",22.0349
"2014-06-11",19.8447
"2014-06-12",18.9448
"2014-06-13",19.1853
"2014-06-14",15.9154
"2014-06-15",18.9547
"2014-06-16",21.4449
"2014-06-17",20.7545
"2014-06-18",21.4449
"2014-06-19",20.6144
"2014-06-20",20.8252
"2014-06-21",20.0951
"2014-06-22",19.2943
"2014-06-23",19.7654
"2014-06-24",21.5143
"2014-06-25",21.5354
"2014-06-26",21.8651
"2014-06-27",20.8549
"2014-06-28",17.5652
"2014-06-29",18.7043
"2014-06-30",21.4784
"2014-07-01",22.6683
"2014-07-02",22.6188
"2014-07-03",20.9082
"2014-07-04",16.7794
"2014-07-05",15.8782
"2014-07-06",18.4192
"2014-07-07",21.4387
"2014-07-08",23.6587
"2014-07-09",22.7687
"2014-07-10",20.969
"2014-07-11",19.0688
"2014-07-12",20.2488
"2014-07-13",22.3783
"2014-07-14",23.3588
"2014-07-15",20.369
"2014-07-16",16.8388
"2014-07-17",17.5293
"2014-07-18",18.749
"2014-07-19",19.4394
"2014-07-20",20.6491
"2014-07-21",21.0483
"2014-07-22",22.0287
"2014-07-23",22.7687
"2014-07-24",19.8087
"2014-07-25",20.9082
"2014-07-26",22.1192
"2014-07-27",21.8688
"2014-07-28",18.2284
"2014-07-29",16.0183
"2014-07-30",18.8184
"2014-07-31",19.3229
"2014-08-01",18.2222
"2014-08-02",18.423
"2014-08-03",19.0229
"2014-08-04",20.1124
"2014-08-05",20.2624
"2014-08-06",19.7431
"2014-08-07",19.8621
"2014-08-08",20.8624
"2014-08-09",18.7924
"2014-08-10",19.3923
"2014-08-11",21.0024
"2014-08-12",21.0322
"2014-08-13",15.3229
"2014-08-14",15.5026
"2014-08-15",17.973
"2014-08-16",20.2029
"2014-08-17",21.5131
"2014-08-18",21.0024
"2014-08-19",21.1921
"2014-08-20",21.8626
"2014-08-21",21.8726
"2014-08-22",21.9829
"2014-08-23",21.4424
"2014-08-24",15.1221
"2014-08-25",16.0728
"2014-08-26",14.7329
"2014-08-27",16.1125
"2014-08-28",18.8531
"2014-08-29",20.7024
"2014-08-30",20.9429
"2014-08-31",21.9395
"2014-09-01",22.0201
"2014-09-02",20.8797
"2014-09-03",21.0198
"2014-09-04",21.2602
"2014-09-05",20.7396
"2014-09-06",21.6904
"2014-09-07",20.0505
"2014-09-08",18.4899
"2014-09-09",18.7304
"2014-09-10",18.7998
"2014-09-11",21.2503
"2014-09-12",21.2404
"2014-09-13",17.2801
"2014-09-14",17.1599
"2014-09-15",17.7896
"2014-09-16",17.29
"2014-09-17",16.56
"2014-09-18",17.0496
"2014-09-19",14.5904
"2014-09-20",15.7195
"2014-09-21",17.7995
"2014-09-22",15.7394
"2014-09-23",12.3195
"2014-09-24",13.4103
"2014-09-25",16.9405
"2014-09-26",13.2703
"2014-09-27",13.0298
"2014-09-28",15.3303
"2014-09-29",14.6399
"2014-09-30",13.6433
"2014-10-01",14.5631
"2014-10-02",16.2042
"2014-10-03",17.4636
"2014-10-04",3.9143
"2014-10-05",5.5641
"2014-10-06",9.4538
"2014-10-07",12.7633
"2014-10-08",10.9932
"2014-10-09",12.5637
"2014-10-10",16.4831
"2014-10-11",14.0041
"2014-10-12",13.9743
"2014-10-13",17.3532
"2014-10-14",17.1834
"2014-10-15",11.1941
"2014-10-16",8.6034
"2014-10-17",10.3338
"2014-10-18",8.0742
"2014-10-19",3.6342
"2014-10-20",6.9437
"2014-10-21",8.0035
"2014-10-22",5.6633
"2014-10-23",6.1132
"2014-10-24",4.6233
"2014-10-25",6.8433
"2014-10-26",4.3643
"2014-10-27",6.7342
"2014-10-28",12.2638
"2014-10-29",9.7736
"2014-10-30",5.1241
"2014-10-31",6.2347
"2014-11-01",2.9748
"2014-11-02",-1.3859
"2014-11-03",0.2143
"2014-11-04",4.8551
"2014-11-05",11.0639
"2014-11-06",5.2542
"2014-11-07",0.2441
"2014-11-08",1.7947
"2014-11-09",1.0349
"2014-11-10",1.905
"2014-11-11",7.3242
"2014-11-12",7.8448
"2014-11-13",3.0851
"2014-11-14",-4.2356
"2014-11-15",-3.7361
"2014-11-16",1.8542
"2014-11-17",-0.6459
"2014-11-18",-8.3954
"2014-11-19",-7.7459
"2014-11-20",-1.785
"2014-11-21",-5.6858
"2014-11-22",-4.6149
"2014-11-23",5.5542
"2014-11-24",14.8742
"2014-11-25",8.9939
"2014-11-26",2.2149
"2014-11-27",-2.385
"2014-11-28",-2.6961
"2014-11-29",-0.6558
"2014-11-30",1.9249
"2014-12-01",4.8849
"2014-12-02",7.0156
"2014-12-03",7.5151
"2014-12-04",6.0054
"2014-12-05",5.926
"2014-12-06",7.7358
"2014-12-07",2.3451
"2014-12-08",2.5855
"2014-12-09",1.8852
"2014-12-10",-2.4246
"2014-12-11",-3.2551
"2014-12-12",-2.8845
"2014-12-13",-1.614
"2014-12-14",-1.754
"2014-12-15",-1.2644
"2014-12-16",1.765
"2014-12-17",0.1759
"2014-12-18",0.6556
"2014-12-19",0.5651
"2014-12-20",1.6348
"2014-12-21",2.6351
"2014-12-22",2.8359
"2014-12-23",3.6255
"2014-12-24",10.3549
"2014-12-25",-0.6943
"2014-12-26",-1.2446
"2014-12-27",-1.0041
"2014-12-28",10.9251
"2014-12-29",3.7259
"2014-12-30",-2.6044
"2014-12-31",-2.1079
"2015-01-01",-2.4378
"2015-01-02",5.1522
"2015-01-03",8.182
"2015-01-04",4.7621
"2015-01-05",-1.9678
"2015-01-06",-2.9484
"2015-01-07",-10.7584
"2015-01-08",-11.5178
"2015-01-09",-5.0878
"2015-01-10",-8.2287
"2015-01-11",-7.0178
"2015-01-12",4.9913
"2015-01-13",-0.9177
"2015-01-14",-1.1481
"2015-01-15",-0.4685
"2015-01-16",-2.2688
"2015-01-17",-1.1377
"2015-01-18",-0.7985
"2015-01-19",-0.4187
"2015-01-20",2.9213
"2015-01-21",-0.4187
"2015-01-22",-0.3979
"2015-01-23",2.442
"2015-01-24",-2.2178
"2015-01-25",-1.7987
"2015-01-26",1.5019
"2015-01-27",-3.5376
"2015-01-28",-5.5486
"2015-01-29",-5.0276
"2015-01-30",-4.8586
"2015-01-31",-4.4511
"2015-02-01",2.4895
"2015-02-02",-5.1214
"2015-02-03",-5.2013
"2015-02-04",-2.601
"2015-02-05",-7.6406
"2015-02-06",-7.1405
"2015-02-07",-2.131
"2015-02-08",6.9293
"2015-02-09",3.8695
"2015-02-10",-0.3203
"2015-02-11",-1.2014
"2015-02-12",-4.0609
"2015-02-13",-6.9309
"2015-02-14",-7.9208
"2015-02-15",-7.9706
"2015-02-16",-5.2812
"2015-02-17",-4.781
"2015-02-18",-9.001
"2015-02-19",-13.4408
"2015-02-20",-12.921
"2015-02-21",-4.3203
"2015-02-22",5.3491
"2015-02-23",-3.4508
"2015-02-24",-4.7614
"2015-02-25",-2.4807
"2015-02-26",-3.2008
